Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
RP1-232L22__B.1,1.482783,1.384,5.729607,5.8215
RP11-351J23.1,1.613445,1.585,6.032136,6.3399
ZMAT1,9.4936,9.6275,6.547514,6.5699
GNG3,6.065818,6.2668,3.000118,3.1699
XRCC2,4.562834,4.585,8.621838,8.683
FAM111B,4.430749,4.1699,9.904795,9.8764
ADGRF4,3.481507,3.3219,7.702882,7.7616
TGIF2-C20orf24,1.518501,0.0,5.551473,6.0168
ACTN2,5.258714,5.4263,1.648549,1.585
MTND4P12,3.915979,3.9079,8.46291,10.253
ADGRG7,3.458389,2.0,6.928426,6.9887
RAB25,6.799005,5.7279,12.693895,12.736
MAP6,8.764779,9.5641,5.43678,5.4263
LRAT,5.986929,6.4263,1.963234,2.0
LEMD1,0.838697,1.0,5.824863,5.7549
RRM2,5.68599,5.4263,12.279606,12.3038
CYP21A1P,5.526532,5.6363,2.242882,2.3219
C12orf75,7.070639,7.0112,11.165194,11.272788
RP11-480I12.7,1.897656,2.0108,4.995663,5.1052
MYL2,4.807416,5.1293,0.765557,0.0
CLDN3,7.917798,6.9069,13.449875,13.6937
ULBP3,1.759223,1.585,5.839462,5.8931
FERMT1,6.820537,5.9542,13.385683,13.3677
CDT1,5.711734,5.1699,10.82286,10.8865
CFD,11.800938,11.9436,8.449671,8.4635
TTYH1,7.362424,7.7074,4.234554,4.1699
RP11-143E21.3,0.129495,0.0,3.532621,3.1699
FAM3D,7.594353,6.6771,12.697083,12.8904
ADAM12,4.919351,4.9069,9.224406,9.4284
RP11-893F2.14,3.480794,3.585,0.380683,0.0
ST8SIA3,4.350207,4.585,0.929524,0.0
NACAD,8.820956,9.4263,5.792213,5.7814
FAM83B,4.3668,3.1699,8.689394,8.7245
C1orf106,8.237535,7.0,12.468099,12.4719
PLA2G2C,4.712122,5.4263,0.938362,1.0
REG4,4.330706,3.4594,11.02606,11.3826
ARPP21,3.982701,4.1699,0.604283,0.0
AC009065.4,0.00692,0.0,6.405871,6.499
CLDN4,9.171195,7.7944,15.045458,15.1069
SYT4,5.434737,5.8074,1.990582,1.585
LINC01207,4.218178,3.3219,8.855246,9.0334
GFRA2,7.133287,7.1497,4.01919,4.0
ENC1,8.838182,8.8039,12.916372,12.9168
