Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
CTD-3035K23.7,7.210767,7.3542,4.617259,4.7549
PRTN3,6.163437,6.40065,0.87477,0.0
PLA2G2D,2.770021,2.585,7.473833,7.79115
UGT1A7,0.971963,0.0,7.909429,7.5079
PGR,8.304374,8.3217,5.498337,5.585
HBA1,12.331245,12.3172,7.355569,7.4078
RP11-386M24.3,5.040744,5.2287,1.612358,1.585
FGF7,10.570336,10.4506,8.271252,8.3213
KCNK3,11.451446,11.67595,6.809563,6.8887
DUSP1,14.622582,14.69505,12.475927,12.44225
RGN,9.152767,9.29915,5.665275,5.6439
RP3-331H24.6,4.621343,4.6439,1.385414,1.585
CPA1,4.846419,4.8074,1.252148,1.0
SLCO2A1,13.294985,13.40285,9.985485,9.99295
CTD-3064M3.7,6.426016,6.53105,3.82886,3.9069
FAM155B,2.502345,2.3219,7.001359,7.2668
AC007278.3,6.42411,6.4594,1.617891,1.585
TFAP2C,6.10617,6.3219,10.596253,10.73895
ABCA6,10.037906,10.2119,7.100873,7.1189
PTPN5,5.142671,5.1084,2.314486,2.3219
LAMC3,11.479013,11.63775,9.004257,9.15355
GABRG3,0.489679,0.0,3.922341,3.368
TNFSF11,1.487222,1.585,5.453302,5.47565
SNX31,1.403525,1.0,5.89747,6.0
PKNOX2,9.52691,9.61285,6.41146,6.4429
MS4A14,8.885702,8.9303,5.604307,5.6724
DTL,5.668966,5.5546,10.487371,10.56035
ACTA2-AS1,8.013467,8.1405,5.203956,5.23575
INMT,13.211922,13.395,7.912426,7.9307
ABC7-42404400C24.1,8.442952,8.61945,5.203716,5.3818
EEF1A1P12,2.830149,2.86395,7.276293,7.16375
UBE2C,5.737143,5.59985,11.393726,11.4247
RP11-231D20.2,0.653401,0.0,4.108304,4.2479
CDCA5,6.204747,6.0977,11.1333,11.2327
NCCRP1,2.846479,3.0,8.073045,8.1548
RP11-805I24.3,4.266249,4.39985,1.028641,1.0
CACNA2D2,11.188953,11.4156,7.928204,7.943
PLA2G2A,9.044325,8.99005,5.701017,5.7549
TMEM74B,9.329048,9.41785,6.709095,6.5236
GRIK4,7.094271,7.29,3.991782,3.9069
INA,1.846339,2.0,5.981354,6.1189
LINC00304,4.158061,4.2849,1.448072,1.585
FDCSP,1.268442,0.0,6.456687,6.0334
XIRP2,4.502626,4.585,1.385817,1.0
ADRA1D,6.913218,7.10325,4.016233,3.7004
CENPW,5.562214,5.585,9.570286,9.59155
SH3GL2,5.644851,5.8329,2.768234,2.585
IGHV6-1,3.491464,3.66585,6.862929,7.1251
RP11-326C3.2,8.561132,8.6564,5.794479,5.6724
VTCN1,1.916539,1.585,8.823675,9.1137
DLX6-AS1,0.988444,1.0,7.320814,7.90085
GGTLC2,3.943288,4.0232,1.153941,1.1342
CPA6,1.858088,1.585,5.171887,5.3576
CLEC4M,5.991024,6.0,1.722942,1.585
CPB2,6.008052,6.0222,3.053327,2.8074
DNAAF1,8.420372,7.9307,5.665102,5.3923
RGCC,13.270066,13.41715,10.070642,10.05665
NPBWR1,0.47525,0.0,5.43583,5.6724
KLK6,0.863087,1.0,6.629255,6.8009
TENM4,6.298733,6.2761,10.459183,10.7309
PLAC9,9.018594,9.1085,6.181942,6.2668
CASC8,0.60838,0.0,4.645753,4.6439
LINC01564,1.013461,1.0,4.74525,5.0222
GINS1,4.75347,4.72765,10.358298,10.45375
ITGAX,12.691495,12.7679,10.30886,10.32135
TM4SF1-AS1,1.297402,1.0,4.85848,4.88245
LRRC74B,5.185996,4.9211,1.954098,1.585
RP11-588H23.3,8.429649,8.36505,5.474096,4.963
RP4-671O14.5,6.258342,6.4055,3.366428,3.6123
KLC3,5.039122,5.2454,9.42989,9.64235
RP5-1007F24.1,4.58023,4.67235,1.88892,2.0
RAB44,6.625906,6.7347,3.892099,4.0
GSTA9P,0.342259,0.0,4.250405,3.7004
RP11-964E11.2,1.086546,1.0,4.323747,4.5236
COL4A3,10.465016,10.6689,6.474793,6.5392
CNN1,10.931366,11.0091,8.637541,8.77315
SLC9A3R2,12.748656,12.96365,10.657496,10.69085
CTD-2545M3.8,4.842193,4.9782,1.932388,1.79905
RP11-73M18.2,2.055489,0.0,8.76817,9.06825
MELK,4.996098,4.9069,10.375038,10.3966
TLX3,0.108151,0.0,3.263242,2.8074
FOXD3,0.97455,1.0,4.268818,4.3923
PADI4,7.936649,7.9571,2.880695,2.8074
HOXC9,1.794524,1.585,5.99088,6.3663
RP11-204C16.4,1.782608,2.0072,6.585437,6.63505
RSPO4,8.964344,9.08345,5.340196,5.1084
ARG1,6.790206,6.81365,2.501492,2.0
FOXM1,6.899194,6.75525,12.278099,12.35
CLEC1B,5.003996,5.0875,1.777663,1.585
KRT9,0.089427,0.0,3.768935,3.7004
CCL23,7.266661,7.2761,3.74834,3.585
LINC00491,0.155139,0.0,5.102745,5.7549
CYP24A1,2.72599,2.16095,8.451436,8.5793
TYMS,7.366306,7.3328,11.180584,11.17315
CLEC1A,9.437555,9.2574,6.70579,6.585
ATP13A4-AS1,4.612749,4.83715,1.894165,1.0144
LRRC36,7.22034,7.2854,4.661735,4.585
RP11-354P11.4,3.405928,3.4594,0.350325,0.0
PGLYRP3,0.399563,0.0,6.156053,6.4346
EMCN,10.530638,10.73555,7.69564,7.83605
ABCA9,9.871263,10.01535,6.333424,6.3399
RP11-293I14.2,1.104805,0.0,4.553814,5.2248
CBLC,5.044505,5.3219,10.254755,10.4853
ZNF812,3.84775,3.86075,7.27239,7.33275
HMMR,5.018269,4.9542,9.760745,9.7457
SORD2P,5.19576,5.19595,9.459039,9.42895
KRT15,7.847468,7.98585,14.010539,14.4681
HSPB1P1,0.659493,0.0,6.196162,6.25615
RP11-830F9.6,5.370274,5.4594,2.357655,2.3219
MMP3,2.591238,2.585,7.561324,7.85455
CYCSP6,0.006944,0.0,3.261832,3.6427
TROAP,6.011417,5.9188,10.437152,10.53185
KRT6C,1.5991,1.5009,10.310589,10.6904
KCTD1,7.065671,7.15475,10.914052,11.01955
RP3-416H24.1,8.598514,8.81355,4.628516,4.71035
ECT2,8.289471,8.3663,12.250787,12.3218
ALB,5.957759,5.9773,3.241767,2.8074
ZIC2,1.142216,1.0,7.775139,8.26915
IBSP,0.614843,0.0,4.720949,4.7549
GDNF,2.164457,2.0,5.768926,5.70015
Z83851.4,1.798404,2.0,5.085011,5.2095
FBN2,5.083633,5.1699,9.39781,9.2467
ADAMTS20,0.383405,0.0,5.185875,5.6724
MYL1,3.434533,3.585,0.173237,0.0
KANK3,10.713877,10.86695,6.571452,6.5791
CREG2,1.827098,2.0,6.13026,6.2853
ANKRD18B,1.360707,1.0321,6.418153,6.87795
RP11-649E7.5,3.285724,3.2697,8.23895,9.52265
CAPNS2,1.916383,2.0,8.158734,8.82495
DSC3,4.129001,4.0,13.069726,13.6814
CTD-2033D15.2,7.093581,7.2854,3.308002,3.3219
CILP2,4.507017,4.3219,8.202051,8.24795
TMEM171,2.863059,3.0,6.864923,6.97155
ABCA8,10.928257,11.1309,6.423016,6.5078
DLX3,2.931455,3.0,6.357734,6.64355
HGF,10.253066,10.32305,7.577139,7.611
RP11-108M12.3,0.491886,0.0,3.663453,3.85715
RP11-357H14.17,0.50886,0.0,4.652615,4.585
ROBO4,11.953091,12.1516,9.027608,9.04845
IGFL1,0.179711,0.0,5.984787,6.2479
SLC24A4,7.538404,7.5774,4.207627,4.2479
ACTG2,11.409831,11.5108,8.884719,8.93805
BBOX1-AS1,0.268815,0.0,6.895944,7.42625
LINC00634,0.571951,0.0,3.862207,3.9069
HOXA11-AS,0.643288,0.0,4.37166,4.45315
RDM1,1.538098,1.585,5.290353,5.3219
LINC00261,7.320929,7.4263,4.340457,4.4594
PNCK,4.204214,4.1699,9.06995,9.5651
LDHAP7,0.577355,0.0,3.847783,4.14135
NPR1,11.256089,11.36525,7.68281,7.7245
CDIPT-AS1,0.976066,1.0,4.380179,4.3219
DSG1,2.527216,2.585,5.963947,5.96575
BARX1,0.96248,1.0,6.91357,7.2761
FSTL3,12.497856,12.6578,10.198794,10.12865
OVOL1,4.147422,4.22005,9.34423,9.46755
RP11-742B18.1,0.548656,0.0,4.710244,5.0444
TDRD10,8.354518,8.4717,4.315667,4.2479
KCNG1,3.43131,3.4594,7.927249,8.3487
E2F7,4.717754,4.61445,9.50127,9.58405
RP11-622C24.2,4.693738,4.7549,1.733,1.585
RPS11P6,1.325287,1.585,4.48765,4.5236
RHBDL2,4.368616,4.4131,8.161861,8.2992
PREX2,9.883398,10.0512,6.985497,7.0
RP11-286H15.1,8.565633,8.7296,2.088722,2.0
RP11-191L9.4,0.033281,0.0,4.453734,5.0444
DLC1,12.449476,12.551,9.704789,9.69525
CDKN3,4.569578,4.4594,9.490835,9.55165
ADGRE4P,7.052783,7.2139,4.177678,4.1699
IRF6,8.888362,9.0526,13.642452,13.78295
AKAP12,12.458972,12.47475,9.792466,9.8696
CENPU,6.099825,6.033,10.218367,10.27115
SCGB1A1,10.4258,10.34625,7.963851,8.04145
LENG8,14.348412,14.4707,12.361989,12.4263
RP11-408B11.2,0.087073,0.0,3.825089,4.3923
AOX1,10.828598,10.87805,7.122304,7.1997
PTTG1,6.65873,6.6582,10.939177,10.96905
CASQ2,7.595024,7.65095,4.084193,4.0875
ADAMTS9-AS1,7.436397,7.46185,2.948054,3.0
