"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF586",-0.521059511662323,8.01643221348921,-15.8306087542365,1.14086443679233e-50,3.71246920439403e-50,103.306373450151
"VSTM2A",-0.960083497243649,0.741407511190216,-15.8305282108692,1.14456700542873e-50,3.72427429055206e-50,103.30317427412
"MTMR7",-0.842718655479281,6.06323581687609,-15.8295536628119,1.15879026145555e-50,3.77030856501031e-50,103.290862185972
"MED30",-0.537874495038547,8.069497169137,-15.8290629302111,1.16361585296317e-50,3.78576202433506e-50,103.286690510593
"KCNG1",1.68922683446089,5.03810570323824,15.8287249966197,1.17123555052902e-50,3.81030334529218e-50,103.280215037768
"RP5-894A10.6",-0.789596308502601,4.88098406682412,-15.8282064234056,1.17641608970512e-50,3.82690682503278e-50,103.275785133066
"RP11-566K19.8",0.917861475868652,0.960160995086142,15.8281054136091,1.1805411218877e-50,3.8400747728819e-50,103.272326628756
"MRPL37P1",-0.818090071637964,0.803463302183988,-15.8265463044336,1.20428494741842e-50,3.91705301925355e-50,103.252477187324
"BPHL",0.518763622336078,9.6723245216767,15.8248064910926,1.23089829798667e-50,4.00335400718147e-50,103.230683805204
"RP11-25I15.3",0.762409774607632,0.406866273122093,15.8232339429965,1.25632129415669e-50,4.08577248522229e-50,103.210310559156
"GPX1P1",1.81773957296556,4.3990089725992,15.8228392543728,1.26266936029218e-50,4.10614930292507e-50,103.205286498733
"PIN1",0.4155166968151,10.6083965777159,15.8209641711607,1.29081514016574e-50,4.19740410692958e-50,103.183284801518
"AC016722.4",-1.0015163487839,3.55233777615155,-15.8202523724143,1.30507519221072e-50,4.24349706940974e-50,103.172359511854
"RP11-775L16.1",-1.66036503479242,1.231953959135,-15.8173452607594,1.35442706239076e-50,4.40367882106988e-50,103.135360403448
"AC005077.14",-1.26816202879958,4.85667634677109,-15.8171396069079,1.35798795184706e-50,4.41496814274435e-50,103.132743182306
"AFG3L2",0.509074364801702,11.663064549613,15.8163770266271,1.3712736715435e-50,4.45787041854392e-50,103.123038505811
"JTB",0.340706507367896,11.8077523709536,15.8146580858763,1.39861293740754e-50,4.54645075109484e-50,103.103330138068
"AC114812.5",-1.09264333169154,0.952471087728854,-15.8142248334267,1.4094724105453e-50,4.58145239315182e-50,103.095651004087
"RP11-666O2.2",0.963227204296533,2.32881713684459,15.8141590587877,1.4100702059005e-50,4.58309633372125e-50,103.09522255811
"NDE1",0.567514091371459,10.8852428690354,15.8120394724026,1.44934546669274e-50,4.71044371571687e-50,103.067843747546
"RPL34",-0.591519999714292,13.7640088787556,-15.8100943297176,1.48578055777298e-50,4.82854438674767e-50,103.043095074324
"NFKBIL1",0.514977715197189,9.8978749862353,15.8078349410244,1.52924977498563e-50,4.96948791330906e-50,103.014350473167
"UBE2D1",0.530185528352057,8.77453840119839,15.8069506723565,1.54370829046944e-50,5.01614530250817e-50,103.004944366915
"RP11-563N4.1",0.986432839892866,2.27368221748147,15.8050140527709,1.58530581795391e-50,5.15097669815315e-50,102.978465818663
