"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DGKH",0.157552691417534,10.6569460486597,2.00366538010081,0.0454277630370642,0.0621382455474578,-6.18499272220713
"LILRB3",-0.211745614547686,6.54094636727774,-2.00365590924283,0.045428780393414,0.0621382455474578,-6.18501161620222
"RP11-506K19.2",0.022203727519735,0.0198498393429791,2.00364043498245,0.0454304426746055,0.0621388123208159,-6.18504248656244
"GBX1",0.0883627310468326,0.208891446202987,2.00334077175635,0.0454626433263106,0.0621799106908888,-6.1856402528507
"OR8G2P",0.0420159920120908,0.0500873259187435,2.00333756812986,0.0454629876797041,0.0621799106908888,-6.18564664294588
"RP11-386G11.3",-0.0497463450662284,0.094430691364302,-2.00299958202675,0.0454993297135103,0.0622279066071889,-6.1863207481306
"RP11-630D6.1",0.00692173562178212,0.0050638586645874,2.00252054953115,0.0455508798056289,0.0622966988668045,-6.18727597398552
"RP11-92G19.2",0.00827895105177837,0.00688589666562468,2.0023236840001,0.0455720793735758,0.0623239802342167,-6.1876684726525
"RP11-795H16.3",-0.029525612201318,0.0249412191977663,-2.0019145654164,0.0456161621635798,0.0623825541394988,-6.18848402645755
"RP11-66D17.5",-0.162069334438304,1.63388636731949,-2.00183066229543,0.0456252072253453,0.0623932101663969,-6.18865126199158
"RP11-63M22.1",0.13965466668179,0.673314628484523,2.00164506805798,0.0456452203379157,0.062418864183291,-6.18902116339387
"NUMB",-0.140933539267751,11.572314189387,-2.00142290684643,0.0456691863063992,0.0624499220887802,-6.18946390048962
"UBE2Q1",0.133020354927465,10.9656838429447,2.00140233693368,0.0456714058532314,0.0624512421544913,-6.18950489106763
"RP11-35O15.2",0.164404798916198,0.899193806615316,2.00132953078595,0.0456792625565204,0.0624602702037394,-6.18964997175716
"RP11-480N24.3",-0.0233749359948899,0.0195368000428072,-2.00119350974211,0.0456939440025007,0.0624786294219875,-6.18992100665881
"RP11-524F11.3",0.127510052304543,0.538343580107934,2.00103828483222,0.0457107030856005,0.0624998283663131,-6.19023028480308
"OR56A7P",0.0315492313883808,0.0375808739470874,2.00075747364631,0.0457410344559096,0.0625395829017152,-6.19078972716736
"COPS8",0.141350444490961,10.385499452723,2.00068116207302,0.0457492800629953,0.0625491392492254,-6.19094174445
"RP11-240E2.2",-0.0995107579723382,0.316999302171418,-2.00038619505125,0.0457811635942393,0.0625910123283697,-6.19152928264739
"OR4V1P",0.0115516124806593,0.00900814760733251,2.00033859764717,0.0457863102425346,0.0625963300262689,-6.1916240828093
"TCEB1P21",0.124289916084654,0.511024513652251,2.00029021810896,0.0457915419624182,0.0626017637338125,-6.19172043846514
"RP11-292D4.2",0.00593974713109317,0.00484956381410132,2.0002156104152,0.0457996109604504,0.0626110758885533,-6.19186902719955
"LINC00440",0.0227737500336581,0.0121044145456133,1.99996716187474,0.0458264899080074,0.0626461012623012,-6.1923637979072
"RP3-511B24.5",-0.12364975971559,0.490921629955672,-1.99978734058333,0.0458459525704899,0.0626709867208854,-6.19272186349578
"RP4-761I2.5",0.0267762258900865,0.0272487661867203,1.99965938067527,0.0458598063488477,0.0626882037316969,-6.19297664171078
"RP11-445O16.2",0.119969249684347,0.506677007850753,1.99912834331088,0.0459173376936088,0.0627651233423619,-6.19403380619918
"C15orf43",0.0453639776322734,0.0673386637856394,1.9990650323524,0.0459242007161413,0.0627727813132269,-6.19415982415599
"RP5-827E24.1",-0.153961912901243,0.663596841376109,-1.99883545201414,0.0459490949013571,0.0628050845873779,-6.19461676157462
"ACOT6",-0.130468855659798,0.488364266647746,-1.99847606263882,0.0459880875903541,0.0628566559653617,-6.1953319556197
"TMEM151B",-0.241174534484639,4.00905330922455,-1.99846278781951,0.0459895284036837,0.0628568999048371,-6.19535837041011
"C12orf54",-0.342898745170153,3.34577210957219,-1.99827143592197,0.0460103014579721,0.0628835657452931,-6.19573911110659
"PPP1R1AP2",0.0177875310593226,0.00743505143393074,1.99811914915201,0.0460268392809506,0.0629044418717586,-6.19604209651576
"AC097495.3",-0.0484914468438708,0.0745312004213096,-1.99779905090219,0.0460616172082482,0.0629491029638957,-6.19667888029035
"RP11-216F5.1",0.0111517354634033,0.00891518488334748,1.99779510609011,0.0460620459411276,0.0629491029638957,-6.19668672722664
"KB-1269D1.8",0.121553334421447,0.469720007186794,1.99770466278732,0.0460718764881712,0.0629608095576474,-6.19686663091001
"BTBD7",0.129702276399497,10.5097940644078,1.99727886579966,0.0461181813938361,0.063022359194376,-6.19771348900376
"HIST2H2BF",0.238736533102701,6.74100458080284,1.99724242722719,0.0461221458674746,0.0630260471287639,-6.19778595255892
"CCDC11P1",0.0187572335482547,0.014007537304437,1.99682479248021,0.0461676045698144,0.0630864352894989,-6.1986163882472
"ARG2",-0.241715059140994,8.07121265055807,-1.99658201947344,0.0461940472910026,0.0631208361682771,-6.1990990452855
"RNU6-882P",-0.0235154116710388,0.0198135077248014,-1.99635403060897,0.0462188913618701,0.0631530507785786,-6.19955225704292
"RP11-165F24.2",0.185354071628998,1.25340939574301,1.99627778162196,0.046227202770254,0.0631626741690318,-6.19970381852126
