"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MMP12",8.19834344028176,2.98038398579425,52.1229201731316,4.78958560658278e-265,1.08405738951901e-261,596.668159993499
"SCARNA7",4.72507229065389,2.45748605534373,51.6533608522971,1.55182985985336e-262,3.35964417571905e-259,590.901063731821
"HOXC10",6.55803484933296,2.97392069773273,51.6468118338805,1.68245582795475e-262,3.49067522904912e-259,590.820433312847
"CTB-181H17.1",3.79125547212668,1.4428935995292,51.4548476309316,1.80224221583736e-261,3.58963395581623e-258,588.454607647055
"RP11-421E14.2",4.07033596666975,1.93751037094127,51.2971918767934,1.26799529389574e-260,2.42840606400941e-257,586.508145378141
"RPPH1",3.77097544395175,2.4687737379475,51.201822903094,4.13355451037437e-260,7.62319308479931e-257,585.329176043975
"ADH1B",-8.02821476544966,11.3911614698933,-50.8701749166108,2.54014330451376e-258,4.5172819894628e-255,581.220373555686
"CASC9",6.28756752200178,2.00507545711136,50.4100738726147,7.87091985315771e-256,1.35146407989012e-252,575.497238726091
"RP11-474B12.1",2.52776530737071,0.742539315127513,49.509234049022,6.41010369257418e-251,1.06394901089346e-247,564.214643498884
"ZNF662",-3.76817908557163,8.28329061647564,-49.157007037797,5.48274104172791e-249,8.80669701392902e-246,559.77538777855
"COL10A1",6.36557875030148,3.08424224482541,48.6667033897491,2.75278410517122e-246,4.28350411665299e-243,553.569918012715
"RP11-1023L17.2",4.41803736622502,3.59689196345741,48.415335053799,6.75249901873521e-245,1.01889071557243e-241,550.376789352951
"RP4-594A5.1",3.21644825295145,0.715156635011055,48.0515760696083,7.02391262428421e-243,1.02867266239296e-239,545.741918691884
"KIF26B",3.89573289329594,6.63795229058466,47.7748194148525,2.43249450919964e-241,3.46067518831677e-238,542.204482329619
"MUSTN1",-5.91587754659127,6.60885731056173,-47.4678569055203,1.25428003309061e-239,1.7348783324365e-236,538.269743567346
"HOXB9",6.1259743683197,2.09469012592677,47.2920276209335,1.20649320628021e-238,1.6236789922572e-235,536.010602323686
"DIO3OS",-5.75165611609815,8.61941909328837,-47.1408844188387,8.47148707693493e-238,1.1100769144971e-234,534.065553574157
"MMP1",9.01828026658803,4.15537613450294,47.1078611653291,1.29736175544926e-237,1.65643157053436e-234,533.640200638474
"ADAM33",-6.46523675456579,11.097298281334,-47.0115261500217,4.50165894241333e-237,5.60389013446323e-234,532.39858921337
"PCAT7",4.25897937286548,1.4569371358647,46.9034962884741,1.81916245185637e-236,2.20935061287161e-233,531.004872787608
"MISP",7.85789528719412,4.24057596295753,46.1922495404835,1.85610856633598e-232,2.20054928457462e-229,521.792681635168
"RIC3",-5.19024994991296,8.40154280348438,-45.9362477990939,5.22540090224975e-231,6.05101424480521e-228,518.461545602236
"HOXA13",6.33607243946132,1.92243025290052,45.9241777348914,6.1171402118861e-231,6.92265635706038e-228,518.304287883356
"CTC-444N24.7",3.19872107922044,5.03713008838239,45.66716014741,1.75996486639459e-229,1.94745979016116e-226,514.951403194757
"SEZ6L2",4.70521607800416,6.81419672291649,45.5266830754882,1.10766283837518e-228,1.19902094291422e-225,513.115388119034
"RP11-354E23.4",2.97698145878657,0.754242944430969,45.3506407903151,1.11443600628458e-227,1.18068567014754e-224,510.811112828857
"RAET1K",3.36113253781605,1.19308569402234,45.267270361878,3.33016035595841e-227,3.45462509926236e-224,509.718521368842
"HOXA10",5.67295552140509,3.93177442578675,45.0709287524688,4.40084267413704e-226,4.47215428808122e-223,507.142045192263
"RP11-276H1.3",2.81419247026654,1.0781426381009,45.0127087851112,9.47005239824944e-226,9.43103578236866e-223,506.377151055931
