Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
WNT7B,4.524325,1.585,10.395003,11.0341
SPACA6P,8.213684,8.60545,6.41989,6.51555
ZNF536,6.650616,6.7487,4.153018,4.25585
ABCA12,3.93784,2.0,9.708737,10.34115
KCNA2,7.077378,7.2526,4.643596,4.6439
IGLV1-47,2.540992,1.585,7.488627,7.6933
C4B-AS1,5.490769,5.297,3.686947,3.72465
FGF14-AS2,5.969399,6.2288,4.063854,4.1699
ADGRD1,10.030512,10.4046,7.098279,7.29925
LCN2,7.381381,5.4085,14.030569,14.47975
ASB5,6.811826,7.1546,3.066197,2.3219
ZCCHC5,4.39675,4.88245,1.970901,2.0
HAND2,9.133555,10.7389,4.426235,4.06985
PLCXD3,6.849144,6.90085,3.756099,3.585
FOXP4-AS1,0.73615,1.0,5.594196,5.7944
POU2AF1,4.740061,4.1699,9.039323,9.06065
AP1M2,5.331685,2.585,11.944743,12.059
TNXB,12.591988,12.7055,10.147334,10.06235
MROH7-TTC4,7.742044,8.20875,5.599287,5.75125
RPPH1,0.293335,0.0,2.12207,2.0942
RP4-568C11.4,3.865761,2.0,8.332036,8.7073
ERVMER34-1,4.064937,3.7004,8.928373,9.29665
NXPH3,8.114999,8.49785,5.780704,5.7814
RP11-1090M7.1,3.847137,4.008,1.690745,1.585
SAPCD2,5.725868,4.3219,11.670177,11.62135
GOLGA6L3,4.419586,4.5075,2.259154,2.22185
IRX2,4.46769,3.3219,9.932263,10.8133
PRSS16,4.87512,3.9069,9.734831,9.82415
RP11-130L8.1,4.873754,4.78845,2.911543,2.9918
RIMS4,5.696642,5.9683,3.336147,3.0063
TACSTD2,9.850959,7.2621,14.236127,14.33345
ALDH1L1,9.095593,9.20215,7.246672,7.2714
ORC1,5.172166,4.61445,9.68935,9.78545
BIK,3.78154,2.3219,9.058715,9.2324
SFRP5,7.443614,7.778,3.688951,3.585
AURKA,6.361449,5.9307,11.148968,11.2042
MAGEA3,0.221825,0.0,5.791992,4.25845
AMY2B,9.918874,10.0568,7.789083,7.8757
RERGL,6.541239,6.6147,3.260755,3.1699
RP11-152H18.3,7.247167,7.8626,3.151572,0.0
RPLP0P2,2.262231,2.3219,7.505708,7.59705
CDSN,1.006607,0.0,6.029797,5.91135
HOXC-AS3,0.112927,0.0,4.502618,4.7004
RP11-617F23.2,0.89701,1.0,5.38674,5.4919
IL1B,3.953957,3.8074,9.623697,9.57835
TNIP3,1.442541,1.0,6.244664,6.17985
RP11-463D19.2,1.027133,0.0,5.326073,6.21775
GALNT3,7.616569,6.4757,12.51508,12.5603
KCNMB2-AS1,0.811164,1.0,5.626611,6.159
RPS6KA6,7.070796,7.1396,5.14122,4.93055
ULBP1,1.938304,1.585,6.755757,6.91705
RP11-1055B8.4,7.324498,7.3966,5.177106,5.3219
ALPP,0.124133,0.0,4.068119,3.68365
HHLA2,0.76189,0.0,6.514424,6.0976
LINC00483,0.252226,0.0,4.381534,3.2459
CELA3A,4.815093,5.6864,1.209298,0.0
DNAJC22,1.935486,1.585,8.284138,8.5637
CADM2,6.83466,7.3487,3.547703,3.585
TLX1,0.42678,0.0,5.640093,6.05525
DPP6,6.939071,8.38795,2.902931,2.8074
ZCCHC18,5.83303,6.1293,4.018493,4.0
