Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
UBE2QL1,7.453211,7.59985,5.673088,5.7279
CENPK,4.574837,4.3923,8.906726,9.0112
HNF4A,7.447983,9.021,12.614877,12.8465
TDH,4.133961,4.3923,1.750578,1.585
ZBTB16,9.060535,9.1624,6.372255,6.2854
NEURL3,1.990899,1.7925,6.432777,6.434644
RGL3,9.747641,10.49185,7.41182,7.3487
CTB-31O20.6,5.1379,5.25815,0.163352,0.0
GIF,12.119709,14.82695,4.849485,4.0875
RP11-598P20.3,2.276252,2.3219,6.586164,6.7279
AC007128.1,0.667983,0.0,4.888771,5.2795
BEX2,7.497971,7.6513,5.412272,5.2095
HOTAIR,0.284475,0.0,5.547307,5.7279
APOBEC1,1.63927,1.0,5.55234,5.9069
CBS,9.417219,9.7233,7.380125,7.2668
ZBTB20,3.970867,4.04375,8.945424,9.0526
RP11-732A19.5,6.820121,6.69965,3.918037,4.6502
SLC28A3,4.120176,3.7004,8.294094,8.4051
EEF1A2,8.704153,8.83915,6.589013,6.1293
SCARA5,10.277341,10.2842,6.652842,6.7944
CD300LG,6.188327,6.4093,2.415959,2.3219
RP11-236L14.2,5.002538,5.06595,2.680838,2.585
ASPM,5.014274,4.72765,11.044517,11.2348
RP11-763B22.11,2.784515,3.4011,0.29929,0.0
PHF21B,4.821594,4.858,2.239393,2.0
TIFAB,1.457048,1.0,5.771379,5.8826
SERPINB5,2.820558,2.585,11.438133,11.8494
RP11-2K6.1,1.978695,2.03385,6.570887,6.7832
KCNB1,7.557845,6.7549,5.304255,5.0
CDC20,5.891532,5.4263,11.326123,11.4992
RP11-93K22.13,0.62175,0.0,4.355229,4.5236
GSTM2,11.543278,11.66385,8.792545,8.7918
AC012531.25,0.635542,0.0,4.37119,4.6439
PSCA,12.947444,14.55455,9.756269,10.0175
CTRB1,5.044297,5.98585,0.817936,0.0
C8orf46,7.007809,6.9598,3.474812,3.3219
RP11-627G23.1,7.189483,8.89025,4.912979,5.0444
KIF4A,4.93449,4.7004,10.292235,10.5174
ANLN,6.185697,6.1497,11.742385,11.9009
CCL14,8.885366,8.7505,6.779267,6.65
IL4I1,3.646956,3.5404,8.89823,8.9159
IGF2BP3,2.043925,2.0286,8.548484,9.028
KRT23,2.377394,2.3219,7.379514,7.2946
PRR11,4.445951,4.4594,10.40428,10.4949
ASB11,5.181744,6.57745,1.37014,1.0
RP11-395B7.2,0.972405,1.0,5.196749,5.4353
CDX2,1.064658,1.0,9.58138,10.2819
LGI4,9.451077,9.14595,6.978345,6.8074
ZNF695,1.566977,1.585,6.862949,7.1787
SST,9.579884,10.76765,4.508379,4.1699
CTD-2377D24.6,0.825187,1.0,7.12218,7.3129
