"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TRIM60P5Y",0.0240898098923737,0.0278278005453453,1.7057788596888,0.0885736476495199,0.116045787798247,-6.59200247759479
"DPM2",0.139913121754288,10.9792318466928,1.7055444010996,0.0886173558539369,0.116099997826478,-6.59240069711887
"AC002069.6",0.0364301351297991,0.050910496979896,1.70552925234731,0.08862018051166,0.116100643769669,-6.59242642486833
"PRKCQ",0.204170671579961,6.79068445562426,1.70505363242577,0.0887089022764745,0.116213819883574,-6.59323407467553
"RP11-408N14.1",0.0514237927373354,0.0756773986691309,1.70486236208152,0.0887446019218012,0.116257529810423,-6.59355880780567
"RPL7P39",-0.149693419744437,0.840406150455614,-1.70477434377149,0.0887610339946407,0.116275997125283,-6.59370823056798
"RP11-395N6.4",0.0227726028798333,0.0269010433116499,1.70463441058967,0.0887871630764729,0.116307166111488,-6.5939457699882
"RP11-420J11.2",0.0567052621488816,0.110184005956924,1.70442971651882,0.088825395854902,0.116354188335543,-6.59429320755434
"ATP5A1P8",0.0725710884907432,0.135551894825002,1.70427690762324,0.0888539461845255,0.11638852518315,-6.59455255086277
"RP11-1016B18.1",0.160238359800254,0.555561933061691,1.7041428296723,0.0888790029890579,0.116418284225625,-6.59478008553156
"RP11-522M21.3",0.0861124181285925,0.280424169669866,1.70411236920614,0.0888846963085947,0.116422679082233,-6.59483177546806
"UGT2B17",0.436411518495179,3.33015429225798,1.70397750454897,0.0889109997038574,0.116454068423439,-6.59506291176581
"RP11-403P17.2",0.141755746380147,0.773075245827168,1.70382963411102,0.0889375559554052,0.116485787291374,-6.59531151957885
"TMSB4Y",-0.389482595295374,2.86202589515514,-1.70374437964977,0.0889538439424789,0.116504056005466,-6.59545688332596
"RN7SL164P",0.0281938731453498,0.0370286781748214,1.70348741669478,0.0890015702739109,0.116563497901608,-6.59589208767947
"RP11-85L21.6",-0.0155172647087542,0.0108735017594705,-1.70324292666665,0.0890473267430198,0.116620356851264,-6.5963067916129
"AC007163.2",-0.119334874640756,0.362320395954291,-1.70293203955697,0.0891055369066917,0.116693522295824,-6.59683403313424
"RP11-195L15.2",0.109055162602538,0.434966635957992,1.70291701372045,0.0891083511063115,0.116694138678896,-6.59685951342604
"RPS3AP22",0.0554257283440359,0.124464189506805,1.70288306466758,0.0891147097128958,0.116699396577002,-6.59691708223135
"RP11-578F21.2",-0.153486960455369,1.036480404272,-1.70268169004411,0.0891524344109853,0.116745279141828,-6.59725853809856
"RAC1P5",0.0532183114352915,0.108395012295144,1.70267100763945,0.0891544359691356,0.116745279141828,-6.59727665033524
"OR2J1",-0.0373323246447376,0.0431879648110788,-1.70201566606984,0.0892772964917682,0.116903087319828,-6.59838758023501
"RP11-736I10.2",0.029286749440328,0.0314842503465465,1.70200170402721,0.0892799155200458,0.116903442552991,-6.59841124397301
"RPL31P28",-0.0252288417577237,0.0193923803492699,-1.70194935591578,0.089289735637337,0.116913226651386,-6.5984999650955
"RN7SKP33",0.0257094159209758,0.0289673189266276,1.70174083007204,0.0893288621956734,0.11695921436773,-6.59885335402189
"RP5-998N21.3",0.0339317660290109,0.0442737628003348,1.70173713628606,0.0893295554006334,0.11695921436773,-6.59885961349769
"CGB1",0.150820672769203,0.436291354100762,1.70167249523231,0.0893416871528539,0.116972022772644,-6.59896915180532
"NDUFA4",-0.13826700022349,12.725870635521,-1.70150153108982,0.0893737799017364,0.117010964068758,-6.59925884137523
"RP11-325D8.1",0.0351425624223845,0.0449185336595135,1.70134319163831,0.0894035110925558,0.117046811572349,-6.59952711337478
"MIR5194",0.0226407939681818,0.0268083055254283,1.70109238862229,0.0894506203865005,0.117105407953869,-6.59995199431809
"KRT37",0.0739995597546056,0.125392083028158,1.70085307131004,0.089495590959936,0.117161201394969,-6.60035735970166
"AP000474.1",0.0288393409890906,0.0311694638212296,1.7007624416886,0.0895126261094311,0.117178129091541,-6.60051085709156
"RPL35AP19",0.028389160151888,0.040303832136296,1.7007592398619,0.0895132279869871,0.117178129091541,-6.60051627980675
"HMGA1P6",0.0209949446568328,0.025650322960544,1.70057580976626,0.0895477145270666,0.11722019235944,-6.60082692594625
"AC096664.1",0.0212370017923664,0.0258206289179126,1.70035191079688,0.0895898241221372,0.117272231922652,-6.60120606276075
"RNF222",0.215159118250533,1.58125063576462,1.69966039731515,0.0897199808237858,0.117439518549449,-6.60237671725833
"RN7SKP76",0.0190971232098391,0.0243150584671736,1.69956425991541,0.0897380878881008,0.117457048620327,-6.60253942971988
"MTND6P9",0.0367761531355242,0.0367536263705943,1.69956424367072,0.0897380909479674,0.117457048620327,-6.60253945721326
"RN7SL197P",0.0295470495906362,0.0412182165738664,1.69912783843579,0.0898203230793398,0.117561590984456,-6.60327795807782
"KRTAP12-4",-0.03152386805938,0.0364884187094897,-1.69911075749731,0.0898235428883821,0.117562715063322,-6.60330685924589
"AC104986.1",-0.0201860953099631,0.0195671035305581,-1.69906052982553,0.0898330114975309,0.117572017413343,-6.60339184344712
"AC108039.1",0.0499064921462938,0.0994972335244024,1.69892809328174,0.089857981475548,0.117601606686294,-6.60361591146322
"RP11-700H13.1",0.0633449821000425,0.0554468569708431,1.6988611771207,0.0898706001765837,0.117615030098634,-6.6037291196451
"SPG21",0.113662546705283,11.591758927322,1.6986336324776,0.0899135200597783,0.117668107384073,-6.60411404466478
"RN7SKP179",0.0409664037736877,0.0656975783783445,1.6984000792984,0.0899575904846773,0.117722687532037,-6.60450908090146
"AC027124.2",0.0161923553415859,0.0222713291152339,1.69830247186571,0.0899760137281395,0.117743702598591,-6.60467416000947
"RP5-1189B24.1",-0.0188766058667461,0.0160371804403045,-1.69819454159851,0.0899963889343185,0.117766219674725,-6.60485668672982
"RPS3",0.156428997444459,15.2706815092872,1.69818626951125,0.0899979507025406,0.117766219674725,-6.60487067563062
"COX20P1",0.186476209990597,2.40673225756432,1.69796106014264,0.0900404785843462,0.117818773075864,-6.60525150056
"RP11-607P23.1",0.0528116224712486,0.104703016992151,1.69761503175317,0.0901058531749866,0.117901218052694,-6.60583653078228
"RPL7AP2",-0.157460517969737,1.39244354754948,-1.69724287077945,0.0901762076927521,0.117990174633511,-6.60646561157375
"RP1-203C2.4",-0.0300269727693361,0.0382823518633613,-1.69718931700853,0.0901863353179907,0.118000325323174,-6.60655612473131
"TMEM187",0.124832234849071,8.31143116282424,1.69690617088218,0.0902398967135454,0.118067302983716,-6.60703463319149
"RP11-675P14.1",-0.0263907397957975,0.0255067892424252,-1.69678998468855,0.0902618825232946,0.1180921192908,-6.6072309614957
"RP11-539D10.1",0.0362422989070786,0.0447248279647977,1.69678087107986,0.090263607266093,0.1180921192908,-6.60724636086335
"SCGB1C1",-0.0803804673804516,0.145388604471347,-1.69667997450241,0.0902827036353106,0.11811399975872,-6.60741684147855
"RP11-1033H12.3",-0.0398124577690272,0.0553878562733398,-1.69657118745797,0.0903032970590515,0.118137837574442,-6.6076006430291
"GAB4",-0.15981277342205,0.371216510486669,-1.69632467995427,0.090349975033304,0.118195797935222,-6.60801708750085
"MTO1",-0.102865262828143,9.80959680596681,-1.69588329427695,0.0904336032195298,0.118302092231853,-6.60876260524827
"CTD-2555I5.1",0.0259210752421947,0.0291162376654067,1.69565016337372,0.0904777991113778,0.118356798343674,-6.6091562949615
"RP11-711K1.7",0.0518171303601358,0.102146111511282,1.69507598087068,0.0905867243011491,0.118496173746951,-6.61012569221328
"CYCSP29",0.0470477797974666,0.0988870384799625,1.69500586059024,0.0906000336997194,0.118510373922897,-6.6102440546072
"RP11-664H17.1",0.104252386885461,0.27942208872424,1.69499371110765,0.0906023399304504,0.118510373922897,-6.61026456233012
"RP11-103C16.2",0.111471132441227,0.435506737501279,1.69443826724468,0.0907078255823572,0.1186452354159,-6.61120196851165
"OR52R1",-0.0324627114263594,0.0491821249767851,-1.69407999997568,0.0907759174884209,0.118731180336707,-6.61180644416521
"RP11-492L8.2",0.0215302223522203,0.0260269323101095,1.69386075686215,0.0908176069320106,0.118782588310592,-6.61217629306599
"IGHV1-45",-0.253635778496425,1.08845905494116,-1.69360904449711,0.0908654894928484,0.118842093501967,-6.61260085702962
"SNAPC3",0.117271166387619,10.4129024269844,1.69348523043047,0.090889049774554,0.118869785529749,-6.61280967164106
"CTC-559E9.12",-0.0640419479960261,0.145872907856554,-1.69345263610453,0.0908952528895399,0.118874776025155,-6.61286464003378
"RP11-113K21.3",0.136633704514146,0.682803011690272,1.69331765321401,0.0909209454850996,0.118905254352857,-6.61309226949861
"CRYGEP",-0.063125383768912,0.106422497747896,-1.69322710962007,0.0909381828014212,0.118924673663567,-6.6132449483347
"CYP4A26P",-0.0203822588220642,0.0123473842724915,-1.69311408640948,0.0909597033914805,0.118949693270882,-6.6134355220044
"LTBR",0.130583263150214,12.4514843659388,1.69265462438097,0.0910472311835729,0.119061028141048,-6.61421011250036
"RPL7A",-0.156517882511706,15.241042557479,-1.69239317659289,0.0910970674462465,0.119123069839502,-6.61465078497112
"RP11-403E24.1",0.118677675092382,0.500911706151729,1.69175447066808,0.0912189078139673,0.119279261966615,-6.615727045723
"OR7E59P",0.0656885015209566,0.13057972633856,1.6916999115851,0.0912293216613156,0.11928974666641,-6.61581896265082
"AC105402.4",-0.130010830767548,0.54183827914553,-1.69161311830713,0.0912458901157955,0.119308278252873,-6.61596517921001
"RP11-753E22.3",0.0261531377034362,0.0292795115946959,1.69116394037662,0.091331674961782,0.119417310165874,-6.61672176945292
"AC107081.5",0.16790928101833,3.37740738397238,1.69107469498031,0.0913487269529994,0.119436469643358,-6.61687206969627
"SAPCD1-AS1",0.255100940646057,4.03648145054081,1.69068956294575,0.091422343013303,0.119529582460402,-6.61752058939879
"AC091801.1",0.222236766507472,1.3822852654435,1.69053129673873,0.0914526086628119,0.119566013646906,-6.61778704975633
"LINC01432",0.0225291930436174,0.0267297856244997,1.69044952028936,0.091468250144759,0.119583323646077,-6.61792472064815
"RP11-480N24.3",-0.0194087073299429,0.0158387007900645,-1.69009172787196,0.0915367108910843,0.119669685520654,-6.61852698767051
"RPSAP53",0.143268203377105,0.544944851915051,1.69006091490848,0.0915426086381243,0.119674253840394,-6.6185788488003
"RP11-529A4.7",0.155303038865963,0.434495746554851,1.69001965321771,0.0915505068005432,0.119680388567886,-6.61864829465911
"S100Z",0.187771106769713,2.06537591309329,1.69001128696543,0.0915521083050037,0.119680388567886,-6.6186623753503
"RP11-125N22.1",-0.0129878248538532,0.0102621332572313,-1.68982357685982,0.0915880465265381,0.119724225263636,-6.61897827978281
"PLCXD2",0.213488817077534,5.88291938623218,1.68971051771127,0.0916096978604885,0.119749384277037,-6.61916853452829
"C11orf63",0.182532881231344,6.37306906028896,1.68953290848093,0.0916437191521732,0.119790711174025,-6.61946738801303
"HORMAD2",-0.122386565468699,0.408102519080967,-1.6892830595296,0.0916915952926318,0.119850145583444,-6.6198877427161
"EEF1A1P30",-0.160429676841131,1.33539913696274,-1.68926619309404,0.0916948279706259,0.119851224904697,-6.61991611718465
"RP11-867O8.5",0.16972428044857,0.940459843142062,1.68890179065113,0.0917646929980044,0.119939394785485,-6.62052908428183
"RP11-231D20.2",0.150785654055597,0.950956726879381,1.68882157189945,0.0917800786891006,0.119956355668147,-6.62066400391988
"RP5-1051D14.1",0.0207949150154102,0.0255095866029501,1.68855044515348,0.0918320952835156,0.120021190911766,-6.62111996406823
"SDF4",-0.127349836190772,12.6163373181393,-1.68852462574711,0.0918370500632035,0.120024516295201,-6.62116338138279
"COX17P1",0.0624222616858111,0.149861832582156,1.68827160412281,0.0918856166580697,0.120084837559957,-6.62158882188038
"RP11-136H13.2",-0.013064352129674,0.0102082903868497,-1.68800675582242,0.0919364755001574,0.120148151305833,-6.62203408057471
"C10orf62",-0.160660227400815,0.884716174024139,-1.68731742705603,0.0920689536746295,0.120318124013188,-6.6231926446107
"RP11-64D24.2",-0.052825736738269,0.103513007998026,-1.68634743887771,0.0922556305163906,0.120558914180484,-6.62482212288643
"BCAR1",-0.137264739682637,12.1720552896693,-1.68629998649833,0.0922647706687258,0.120567694283651,-6.62490181408989
"RP11-751A18.1",0.0292709554478271,0.0399944607948701,1.68590863312173,0.0923401799331237,0.120663069322153,-6.62555896559823
"KCTD10P1",0.0428808303385832,0.0610988425053897,1.6856986839984,0.0923806551455108,0.120709745134495,-6.62591144503319
"GJC1",-0.213523734485641,8.87030128032654,-1.68569820226341,0.0923807480336052,0.120709745134495,-6.62591225375853
"PPP2R2C",0.3700552916093,5.14909083711428,1.68557557586482,0.0924047658970116,0.120737959880233,-6.62611881298448
"CTD-2325A15.5",-0.272994416601718,1.93743660024719,-1.68528575526281,0.0924603036214585,0.120807356560664,-6.62660457607902
"PRDX3P3",0.0272454346696412,0.0300480271773921,1.68525374626097,0.0924664800414833,0.120812256492499,-6.6266582985028
"RP4-753D10.5",-0.0435053475474702,0.0468722554118638,-1.68522984905269,0.0924710914357471,0.120815111433449,-6.62669840580955
