"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FRMD7",-4.9819329640481,0.790307925483261,-22.3668156234754,2.76618401568608e-67,4.30452810140951e-64,142.471274056449
"MYL2",-4.47711380798992,0.824030002149488,-22.097675337128,2.90129033214232e-66,4.37795919331391e-63,140.143850835348
"RP11-550H2.2",-3.27931050629152,0.380812821063053,-21.8534425549939,2.46121980862678e-65,3.60467357618763e-62,138.026328645472
"RP3-335E1.1",-3.99067933919194,0.440957790827443,-21.7979980419864,4.00170360939281e-65,5.69339522666642e-62,137.544911891753
"RPS2P55",4.16572776168827,6.53896125479737,21.6892633289007,1.03883062029384e-64,1.43693359911534e-61,136.600040009197
"DMRT2",-8.62359020523561,2.13799055703396,-21.2047395781583,7.3710147731617e-63,9.9201905849827e-60,132.378126018551
"RP11-752D24.2",-6.36351035449248,1.48598288180552,-21.1813182936535,9.06139359893525e-63,1.18742409382258e-59,132.173583436263
"PTPRQ",-7.05010357543666,1.25614196727591,-21.1312368612867,1.40924993347011e-62,1.79935922274558e-59,131.736075266435
"HNRNPA1P4",3.69843193382229,3.86938787353516,20.8433183969766,1.74441838699261e-61,2.1716264499671e-58,129.243312371609
"CSRP3",-2.1006145872459,0.297872776025934,-20.7220271620258,5.23543765427597e-61,6.35863057152015e-58,128.154466620918
"PNLIP",-4.77798125876907,0.609359821883809,-20.6934383464818,6.74246665255244e-61,7.99399689120241e-58,127.903807781583
"RP11-133K1.8",-3.62441057274526,0.533514311477997,-20.645063138991,1.03460658335391e-60,1.19812254476026e-57,127.479542822024
"CPA1",-5.30995921990622,1.13849108654636,-20.6156565509177,1.34229273595336e-60,1.51910929726213e-57,127.221562493929
"RP11-545A16.1",-3.83989278424893,0.621683231732499,-20.5566839886623,2.26295367519337e-60,2.50413424910953e-57,126.704032850243
"UMOD",-10.8304915196023,4.59749643683843,-20.33439609736,1.62369580849181e-59,1.75768601042735e-56,124.751293530387
"RP5-1148A21.3",2.96623677574481,6.66750306136327,20.2857646290256,2.43591866791373e-59,2.58082991462621e-56,124.349229629837
"RPL12P38",3.10294410072082,3.18655251205579,20.1350009381222,9.29430029365721e-59,9.64206202964488e-56,123.022203591551
"TNP1",-1.92567913181185,0.178396050065181,-20.0804176253761,1.5483830854249e-58,1.57353641064935e-55,122.516498715926
"RP11-129I19.2",-1.69843989989877,0.17585316647816,-19.7246715947284,3.66600075015807e-57,3.65104346709743e-54,119.380226023842
