Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
PROZ,6.230064,6.84325,2.358747,2.0
SCNN1G,9.636261,10.51475,1.918948,1.0
PTGER1,7.609693,7.6939,3.034561,3.0
ENPP6,7.231364,7.68965,4.820965,4.4594
ADRA2B,7.491361,7.78755,4.930704,4.9069
RP11-734K21.5,4.659464,5.1287,1.244741,1.0
ALB,9.491321,9.55745,4.489575,4.3923
GDNF,4.941757,5.0384,1.946153,1.585
AC011899.9,2.656871,2.6962,6.953275,7.0444
CNNM1,4.898932,4.48865,8.228783,8.7108
ANKRD18B,1.371771,1.4021,4.748423,5.1214
KCTD16,4.790571,5.1694,8.244441,8.7616
TCL6,6.222014,6.00385,3.179371,3.0
SLC12A1,11.899361,12.35,5.419319,5.3576
C15orf59-AS1,4.491932,4.95345,1.559525,1.0
PODXL,12.951414,13.5609,10.333051,10.1098
AQP2,12.850732,13.9668,2.565141,1.585
DUOX2,5.703914,5.7281,3.005797,2.903
PRDM16,8.686593,9.02905,3.58281,3.3219
CTD-2033D15.2,5.443657,5.8327,2.556535,2.585
SLC16A5,10.287439,10.4024,7.783226,7.5546
SLC36A2,8.352504,9.59515,2.526972,1.585
RDM1,1.477436,1.2925,4.584972,4.6439
LINC00551,4.753964,4.93055,1.148691,1.0
GALNT5,2.218582,1.585,8.37182,8.9944
DDN,7.735471,9.0074,2.755875,2.6645
SMIM5,9.319425,9.83145,6.861085,6.9358
LDHAP7,0.306607,0.0,3.306897,3.4607
BHLHE41,7.550443,7.7603,11.499447,11.43
SIGLEC8,1.817993,1.2925,7.450887,7.5699
RP11-286H15.1,6.959618,7.19965,2.98087,3.1699
CYP11B1,4.171207,4.37745,0.12486,0.0
RP11-545A16.1,3.844204,4.55165,0.371112,0.0
ATP6V0D2,9.665532,10.52065,5.255011,5.2095
ACPP,7.715107,8.10555,4.365418,4.2479
CA8,7.707157,7.7279,3.136983,3.0
AVPR2,6.490493,6.4915,3.255227,3.0
CH507-152C13.3,8.166825,9.22215,2.089253,1.7137
B3GALT5,4.373857,4.2811,8.941062,9.4305
ADAMTSL2,10.191768,10.59805,8.11704,8.1344
CTB-63M22.1,5.637218,5.6378,9.549156,9.6657
UBE2SP2,0.948629,0.0,5.031689,5.2739
RP11-849I19.1,5.572004,6.37335,0.544031,0.0
FHL1,10.180861,10.50215,14.194859,14.8491
CHRDL1,8.346311,8.8712,5.935184,5.8826
RP11-123K3.4,1.495261,0.0,4.844195,4.9463
RAET1E,4.718057,5.22305,1.857779,1.585
CATSPER1,2.212411,2.0,5.285837,5.2854
NXF3,5.501346,5.5533,1.889676,1.585
KRT2,4.194082,4.31465,0.782183,0.0
TRPV6,8.330804,9.00565,3.926934,3.7004
LIPF,4.077461,4.6144,0.499688,0.0
STAC2,9.041011,9.4398,3.175843,2.585
MCCD1,8.415229,9.1724,3.195397,2.3219
PRODH2,9.560571,10.3134,6.577258,6.7944
DLL1,8.822271,9.20545,6.468829,6.2095
RP11-464D20.2,1.942686,2.03735,5.141473,5.2566
RPS4Y1,10.322854,12.1347,8.074562,9.3465
MYO3B,6.603171,6.98715,2.924618,2.3219
C7,13.519943,13.74755,9.324542,9.8074
KIRREL2,4.317871,5.22255,1.286394,1.0
CTRB2,5.0588,5.71785,1.938427,2.0
OVCH2,4.624682,5.0222,1.807147,1.0
TBX2,11.394857,11.95485,8.650162,8.4094
CHRNA4,6.570096,7.1914,1.33832,1.0
IGSF6,5.138325,5.3699,8.883046,8.9513
SOX10,3.508514,4.03735,0.271472,0.0
PART1,5.389021,5.5294,1.37481,1.0
KLK1,7.585314,6.9181,3.360676,2.8074
RP11-64K7.1,0.035714,0.0,3.99717,4.1747
MYH1,3.775979,4.5039,0.727825,0.0
CDH17,3.158525,3.08495,7.262864,7.2192
MET,9.925507,10.09625,14.496503,14.6152
SLC16A6,4.419846,4.5363,7.918679,7.9461
ERBB4,8.509779,8.76805,3.924034,3.4594
FAM107A,10.648636,11.0025,8.671575,8.3038
EEF1A1P9,2.263946,2.4723,6.636627,6.7481
RP11-752D24.2,6.747504,7.86345,1.040735,1.0
MUC19,4.465729,4.42585,1.814397,1.585
HMGN1P37,0.256071,0.0,3.922067,4.1739
NUPR1L,6.378561,6.70035,1.379731,0.0
PTPRQ,7.088075,8.4918,0.702629,0.0
AP000322.53,4.233146,4.6864,0.726544,0.585
TCEAL2,7.519943,8.0894,3.315849,2.8074
NTRK1,6.5683,6.89465,3.176755,3.1699
SLC22A6,9.866214,11.1681,5.645391,4.3219
KBTBD12,6.180629,6.3474,2.28551,2.0
ZNF350-AS1,4.93,5.1084,2.066922,1.585
SLC34A1,8.888318,9.5894,6.255104,6.2668
MT1H,9.340568,9.8903,2.923609,2.8074
RP11-215A21.2,1.318686,1.1042,5.551838,5.5444
CRB2,7.136154,8.69345,4.248554,3.8074
FBN3,7.426529,7.8022,1.741385,1.0
CHRNA6,0.353818,0.0,4.006825,4.1699
TMEM163,5.552904,5.9188,9.405197,9.7465
PVALB,7.918557,8.39825,3.402864,3.0
TRPM6,6.006257,6.38055,3.468752,3.4594
ASPG,7.945939,8.8732,3.886401,3.7004
GZMK,3.602011,3.35915,6.813648,6.8074
RIMKLA,6.184661,6.46755,9.703289,9.7415
CYP4B1,5.893171,5.63925,3.096073,3.0
MYH6,4.598411,4.90205,0.32032,0.0
RPL37P6,0.235179,0.0,4.604026,4.6404
FAM64A,2.902279,2.585,6.016187,5.9042
PRR35,7.423882,8.2378,0.711806,0.0
APCDD1L-AS1,5.474675,5.8724,2.009866,1.585
FOLR3,6.096039,6.1699,2.484585,2.3219
RPS24P17,4.395764,5.08495,0.317964,0.0
FRMD1,7.582811,8.33965,4.086191,3.9069
GJA3,4.713296,5.5543,1.731893,1.585
PTGER3,10.851539,11.53015,3.964354,3.3219
RP13-895J2.6,6.529971,7.23285,2.558027,2.3219
F11,6.732057,7.2123,2.874266,2.8074
AC079767.4,1.005879,0.0,4.09547,4.0
MIR143HG,7.705475,8.0814,3.451186,3.3219
LINC00511,4.870025,5.0717,8.198164,8.5157
CLDN1,8.623129,8.9097,12.929859,12.9889
CD207,1.322271,1.2925,5.086777,5.0875
RP11-259N19.1,2.888182,3.08495,6.597735,6.6147
RP11-10G12.1,0.096975,0.0,3.16549,3.3743
HIF3A,8.590918,9.041,5.592183,5.3923
CHIT1,2.610782,2.6962,9.189804,9.6742
C6orf223,6.661,6.6587,3.314598,3.0
TFPI2,7.377286,7.4445,12.699803,13.3868
LDLR,9.290029,9.6457,7.103635,6.9307
RP11-284F21.10,3.648339,3.76055,9.85868,10.4179
YWHAZP5,1.361511,1.2961,4.509124,4.7814
IGFBP5,14.256289,14.83555,12.07264,12.0133
LIPC,7.113254,7.6329,10.870111,11.0934
RP11-476D10.1,1.399129,1.585,5.306005,5.7814
RP11-490G8.1,0.540921,0.0,3.670503,3.7463
ATP6V1C2,10.099096,10.33375,6.224217,6.228
GJB4,1.388871,1.0488,4.431796,4.6707
RP11-386B13.4,4.325354,4.585,0.216971,0.0
CYSLTR2,4.503618,4.585,8.445693,7.858
NR2F1-AS1,7.586554,7.6413,5.062894,4.9069
NPPA,4.641429,4.85295,1.419101,1.1763
CHRNA1,0.960761,1.0,5.12734,5.2854
LPPR5,1.44935,1.2925,6.297491,7.1085
TNFSF9,3.902796,3.8502,8.590697,8.7177
HOXD11,7.110579,7.1511,3.456806,3.1699
WFDC21P,2.938139,2.6962,7.255107,7.5161
NPHS2,10.065961,11.89145,1.379151,0.0
FAM83F,8.908671,9.39495,6.7325,7.4607
CLEC3B,10.19085,10.67285,8.054482,8.0
POM121L9P,6.906418,6.89335,3.477199,3.4738
SYT14,2.862757,2.8074,7.075953,7.5157
FZD1,9.136468,9.49755,13.144852,13.3326
RP11-284F21.7,1.856982,1.83525,6.384033,6.6857
C16orf89,7.756021,8.1279,4.068793,3.585
NLGN1,5.941089,6.42535,9.756888,9.8533
TFAP2B,8.419139,8.4157,1.392546,0.0
CPB1,4.846764,5.42585,1.180737,1.0
