Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
GRIA2,4.876059,4.4594,1.723492,1.0
ADIPOQ,5.630225,5.6832,0.561045,0.0
ULBP2,4.117014,4.0,7.673583,7.7022
TRIM50,3.217486,3.20395,6.514964,6.4848
TNFSF9,4.293225,4.2089,7.271087,7.1997
EGLN3,4.373983,4.5236,7.495225,7.7549
PCDHB1,0.738805,0.0,3.67364,3.9069
POM121L9P,7.899911,7.996,4.726203,4.7098
RPL10P3,0.27631,0.0,3.311113,3.4356
SKA3,3.759787,3.7539,6.7795,6.9189
PROK1,7.191245,7.2946,3.791468,2.8074
PAPPA-AS1,4.958687,5.10595,1.600383,0.7991
CARTPT,6.318065,5.5391,1.393897,0.0
NPY5R,6.256583,6.43435,2.210636,2.0
BHMT2,9.423974,9.71505,6.344784,6.2668
CEP55,4.866456,5.04375,7.965752,8.0279
TMEM132E,3.593208,3.6427,6.513823,6.0444
DPT,7.710011,7.7715,4.276644,3.9069
NPM2,8.525108,8.68475,4.295883,3.9069
ARX,1.23507,1.0,4.055336,3.9069
FMN2,6.39736,6.585,3.311123,3.3219
GOLGA6L17P,4.291375,4.47925,0.799526,0.0
DAPL1,7.552871,7.91365,2.448496,1.585
BUB1,4.939109,4.93055,8.246135,8.4471
INSL3,1.445948,1.585,4.630297,4.8074
SMIM10L2B,7.138613,7.15195,10.415771,10.9348
DIO3OS,7.396133,7.47975,3.598808,3.3219
ALX4,1.408243,1.585,6.779326,7.9542
IL1RL1,10.404734,10.35975,4.957935,4.7004
TRIM51JP,0.239808,0.0,3.786791,4.2494
CRHBP,8.376094,8.6475,4.286845,3.8074
HMX3,0.761425,0.0,3.950674,3.585
NAP1L1P3,0.39623,0.0,3.337413,3.4594
DUOX1,10.301427,10.5203,4.48894,4.0
PDGFRA,11.254498,11.36305,7.752668,7.8305
PHOX2A,3.702278,2.45345,0.358899,0.0
ZNF560,0.539102,0.0,4.989645,4.7004
MEG3,16.491816,16.52055,12.692534,14.5355
KIF20A,5.243033,5.42475,8.317403,8.4878
RP11-361L15.5,6.480368,6.61695,2.700601,2.9355
HRASLS5,5.648897,5.7944,2.068791,1.585
PKHD1L1,7.821089,7.9772,2.071797,1.585
AP001189.4,5.540264,5.585,2.039444,2.0
RP11-465L10.10,3.775568,3.86935,6.792191,7.024
KCNS2,5.082348,5.08495,1.19976,1.0
REG3G,8.594906,8.94965,3.137705,1.0
SPINK13,4.255193,4.30845,7.411891,7.6571
SNCB,2.564263,2.0,6.045929,5.6724
PTH1R,10.274573,10.40195,6.550753,6.8329
C14orf180,6.455113,6.54865,1.681155,1.0
GBP7,4.66996,4.95885,1.237395,1.0
ANGPTL1,10.187156,10.49775,6.960074,6.858
FAM65C,10.03099,10.28875,6.525914,6.3923
GH1,3.800867,4.2849,0.671619,0.0
MT3,8.865082,8.76645,12.252622,13.0693
CNTN1,7.960589,7.7072,3.914156,3.4594
DCN,14.104772,14.25735,10.163094,9.9469
ADGRD2,4.875808,4.78115,1.707261,1.0
PTGDS,11.335529,11.52115,5.939605,5.4263
NAP1L1P1,1.224921,1.0,4.768861,4.6508
PODN,9.373373,9.4266,6.281158,6.0875
SLC27A6,8.986367,9.1316,5.876762,5.9542
SCN7A,8.049429,8.1623,1.593382,1.0
TMEM184A,4.928226,5.0056,8.202784,9.0037
ITIH4,10.265841,10.43495,6.320382,6.3672
LMAN1L,6.41376,6.38415,3.234634,2.9449
REG1B,3.949214,4.5236,0.526321,0.0
GS1-72M22.1,3.696657,3.7436,6.771891,7.9406
MFAP4,10.158136,10.2246,7.192226,6.8948
HAR1B,1.79689,1.7925,5.45693,5.9307
ELOVL4,4.20086,4.1287,7.209099,7.7279
KRT19,6.531659,6.3302,2.848671,2.3219
SEMG1,0.752813,0.0,4.366592,3.0
HMX2,0.12504,0.0,4.203564,4.7549
CADM3-AS1,4.961268,4.98595,1.681381,1.7527
PAPPA,8.318452,8.3603,4.540061,4.2479
HSD3B2,15.616058,15.66505,10.672117,10.9307
CTSV,2.954808,3.1699,6.856008,6.585
KIF18A,3.445291,3.4594,6.882053,7.1085
TRIM54,8.269614,8.40715,3.602534,2.585
RP11-49K24.6,3.992265,4.9962,0.390474,0.0
SLC5A7,4.429764,4.5222,0.851308,0.0
ADAM33,7.888964,8.05255,3.885023,3.9069
NXPH1,9.65678,10.0084,6.086225,7.3038
RP11-667K14.4,0.491848,0.0,5.878738,6.2589
CBLN4,8.821198,9.0041,4.135322,4.4594
CTD-2033D15.3,4.556893,4.7639,0.95361,1.0
