Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
HOXD9,1.264681,1.0,4.969969,5.1699
GPC3,5.606328,5.30275,13.032095,13.7674
CCL20,4.75355,4.0875,8.944308,9.3242
EPS8L3,2.696704,2.45345,7.749629,8.5078
CDKN2A,2.893749,2.585,8.501973,8.7515
FLG2,3.568591,3.95345,0.258719,0.0
SGOL1,3.132353,3.0,6.590004,6.6582
HIGD1B,1.86843,1.69055,5.245136,5.3702
B4GALNT2,0.370327,0.0,3.578489,2.0036
ST8SIA6-AS1,0.683932,0.0,4.792609,6.0661
MT1JP,5.554129,5.47565,1.474264,1.0
COX4I2,2.376072,2.585,5.987096,6.0444
AC144530.1,0.966814,1.0072,4.478786,4.4705
MT1F,10.981197,11.14775,7.691794,7.3038
CELA2A,3.940365,4.4163,0.309004,0.0
EPO,7.754816,7.3921,4.005176,3.4594
GABRD,2.203239,2.3219,6.977838,7.1293
HAND2,8.289769,8.36175,4.510593,4.585
PLCXD3,6.886298,6.96535,4.399861,4.4594
RP11-404G16.2,7.882318,7.9975,4.830707,4.8074
ISX,0.51529,0.0,5.091031,5.5546
SAPCD2,3.148987,3.08495,6.432904,6.1497
HAO2,11.242457,11.68935,8.673817,9.1874
RP11-421P23.1,3.980255,4.3923,0.44847,0.0
SFRP5,7.208792,7.1241,3.522365,2.3219
FOXP2,7.092311,7.1394,4.745271,5.2479
MAGEA3,0.187153,0.0,3.988492,1.585
RP11-894P9.1,6.124598,6.1699,3.638159,3.8074
SLC6A11,1.500612,1.0,5.005296,4.3219
RPS6KA6,5.649979,5.7004,2.273387,1.585
LINC00939,6.937149,7.2946,4.241408,4.585
RP5-966M1.6,14.023312,14.1305,10.606428,10.8033
FSTL4,1.517603,1.0,4.972882,5.1293
E2F1,4.94463,4.5543,9.206762,9.2877
CELA3A,5.072802,5.8575,1.042141,0.0
CYP26A1,6.943271,7.4383,4.235836,4.2479
RPS2P55,2.522076,2.63215,6.273498,6.2769
STAB2,8.722742,8.67825,3.427123,3.1699
SFRP1,6.697789,6.75485,4.243519,4.1699
HNRNPCP2,3.845599,3.91745,7.918168,8.0228
LRCOL1,7.433098,7.49975,4.992106,5.0875
LINC00907,4.885774,5.3219,1.772468,1.585
COL25A1,5.059615,5.04375,2.199386,2.0
HBD,3.793094,3.8074,0.946999,0.0
SPRR3,5.254224,5.4591,0.729368,0.0
NAT2,9.58798,9.87575,6.339472,6.9189
CELA3B,4.050662,4.585,0.545227,0.0
SNRPEP2,2.021697,2.0125,5.229405,5.2353
AURKB,4.12318,3.8074,7.860177,7.8329
SHCBP1,3.001002,2.8074,6.773417,6.7549
TTC36,9.712412,9.97495,6.635604,7.0553
SEZ6L2,4.114828,3.8074,8.384228,8.6689
ROBO1,6.834664,6.8008,10.672952,11.0403
RRN3P1,8.615202,8.6846,6.358071,6.5524
COL15A1,5.080696,4.8074,9.434083,9.585
RNF165,7.92916,8.1058,4.881548,4.9069
HLA-DQA2,3.276249,3.3214,6.647655,7.06
CCNB1,5.190942,4.8074,9.463643,9.5527
LGI1,3.94437,4.0,1.19541,1.0
CAMK2B,8.058469,8.2761,5.21858,5.0444
RP11-556E13.1,0.317829,0.0,3.426006,3.4594
SFTPB,3.674485,4.2479,0.855116,0.0
LINC00890,6.5162,6.5699,4.099057,3.585
BMP10,4.61048,4.585,0.482185,0.0
BUB1B,3.424698,3.1699,7.597361,7.72
RP11-394O4.5,8.087465,8.0498,5.723562,5.7814
CDHR2,10.437177,10.35915,7.613787,7.8981
B3GAT1,7.536484,7.64025,5.063476,4.3219
FAM72C,1.699332,1.7654,5.320216,5.5075
TREM2,2.491501,2.16095,7.069501,7.0661
GLP2R,5.34533,5.4263,2.546251,2.0
PRSS1,5.895734,6.8704,0.777669,0.0
NOX4,2.124076,2.0,5.614253,5.6147
GCGR,11.745986,11.94615,7.916875,8.4757
VIPR1-AS1,3.682337,4.0255,0.782833,0.0
UBE2SP1,1.404435,1.433,4.638155,4.8455
TENM1,9.615317,9.8236,5.594238,6.0444
