Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
HNRNPA1P21,0.519721,0.0,3.603744,3.7004
SLC22A7,8.308907,8.96415,5.254144,5.2479
MMP16,2.786293,2.8074,7.659869,7.8138
IGKV1-9,2.667211,1.7925,6.315225,6.2126
JCHAIN,6.395007,6.3873,11.012449,10.9418
SLC22A8,9.822143,11.39235,4.633492,4.2479
MMP9,5.267529,5.39065,9.06826,8.8105
NRG3,4.232979,4.63925,7.975226,8.1396
HTR6,0.395604,0.0,4.345646,4.5236
SLC2A3P1,0.0,0.0,3.309295,1.9928
PPP1R1B,7.730521,8.22515,2.54171,2.0
TAGLN3,5.249732,5.4406,2.215958,2.0
TUBA3D,1.986943,2.0,5.928267,5.0544
RP11-526F3.1,1.790971,1.0,5.317727,5.7004
CWH43,6.521786,7.0607,3.657043,3.4594
SAP25,6.89905,7.03155,4.662683,5.0976
TTC36,5.428446,5.3215,3.093345,3.0
FGF9,8.191461,8.5097,3.001079,2.3219
ATP6V1G3,7.136561,7.5615,1.119514,0.0
KCNJ10,8.58235,9.2868,5.188875,4.9542
RP11-465B22.8,8.022393,8.36775,4.348522,4.3923
AADACL4,3.883829,3.87745,0.424421,0.0
GPR34,5.248689,5.7414,9.382157,9.5314
CCL22,1.873018,1.585,6.03678,6.1497
LSP1,7.060311,7.3071,11.169651,11.235
AC108676.1,1.697107,1.8656,5.166011,5.2242
RP11-190A12.7,4.154668,5.2968,1.13744,1.0
DNAH11,4.370618,4.3222,9.890215,10.6519
RP13-1039J1.2,6.196507,6.36885,2.318092,1.7782
HLA-DQA2,5.575521,6.4125,9.654889,10.0324
AC147651.5,3.064921,2.9037,6.813799,7.2761
C1QB,8.931825,9.5621,13.36561,13.5231
RP11-35N6.1,7.068204,7.5679,3.187465,2.8074
NAT8L,8.46315,8.82445,4.806343,4.5236
P2RY14,4.087132,4.3201,7.859217,7.9658
RP11-22C11.2,4.330761,4.5543,1.159924,0.0
RP11-544M22.13,1.957225,1.55965,5.454863,6.011
AC011239.2,4.604743,4.858,2.016218,2.0
C9orf84,5.539025,5.8329,2.608485,2.585
RP5-1028K7.2,1.303293,1.0,4.493719,4.5236
ESRP1,8.167529,8.2901,4.190703,4.0
IKBKGP1,2.077639,1.39745,5.291236,5.746
RP11-815J4.6,1.043646,1.01795,4.438198,4.3234
CPA3,4.658611,5.1485,8.673342,8.9801
PRELID2,4.748596,5.0,8.639243,8.7944
SFTPB,5.669229,5.9883,2.307615,2.0
SNX20,4.865586,4.803,8.880323,8.9415
TRPM5,5.271089,5.7918,1.120221,1.0
IYD,7.81485,8.4325,5.572062,5.815903
TAC1,4.757271,5.2389,1.329284,0.0
SLC13A3,11.113539,12.24385,6.855168,6.375
IGLV3-25,2.852564,1.585,6.380334,6.2479
RP1-261G23.7,4.278593,4.8321,8.953813,9.3807
TBX15,3.157232,3.0,7.637117,7.6653
HMGN1P36,0.036482,0.0,3.379756,3.5595
FAM72C,1.466743,0.08175,4.921795,5.1428
TREM2,3.680882,4.1677,9.996935,10.1573
PCSK6,7.251225,7.64735,12.318309,12.6549
KRT16P6,3.5228,3.85715,0.555703,0.0
F11-AS1,4.479725,4.5539,2.011649,1.6736
CXCL13,2.278132,1.585,6.597226,6.7682
CST7,5.487775,5.5391,9.198939,9.1699
TNFRSF9,2.737029,2.56465,7.75345,7.8765
PRSS1,5.481807,6.4121,0.703545,0.0
GYG2P1,3.614954,4.39065,0.577035,0.0
IGKV3-15,3.740618,2.9149,7.743292,7.4282
TTC21B-AS1,0.584514,0.0,9.247209,9.9718
RGS18,3.543775,3.85715,7.921349,8.0715
MMRN1,5.104693,5.20735,8.945681,9.2312
IGLV2-23,3.619496,2.45345,7.737294,7.6666
GCGR,9.468554,10.12155,1.80215,1.0
CYP4F2,6.332196,7.09015,3.187598,2.6439
