Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
CST2,0.661681,0.0,5.133436,5.03845
CHIA,3.267594,3.3219,6.541547,6.4594
KRT2,4.810068,5.0875,0.906674,0.0
LIPF,3.807706,4.0,0.829011,0.0
TNFSF18,1.626564,1.585,4.986436,4.9069
RP11-65I12.1,11.976886,12.2157,9.732905,9.8285
RP11-464D20.2,2.335372,2.3785,5.919672,5.9362
RPS4Y1,8.957634,12.1497,4.603868,2.0
C7,12.956468,13.1049,9.369251,9.9837
SOX10,5.558627,5.7452,0.320412,0.0
RP11-244M2.1,0.958113,1.0,4.15407,4.3219
LAMA2,11.442935,11.5387,8.014485,8.29685
CDH16,10.714532,10.8933,7.481484,7.0056
RP11-677O4.6,3.558944,3.9891,0.297467,0.0
KRT27,2.952408,3.0,6.192927,6.31285
PTGFR,5.854995,5.9773,2.434205,2.3219
MYL7,3.441423,3.4594,0.33095,0.0
MYOT,5.376353,5.3576,1.675971,1.585
RP11-64K7.1,0.205483,0.0,4.212988,4.27165
MYH1,4.673507,4.6112,0.267759,0.0
DPP4,6.259143,6.2095,12.272486,13.0668
TFF2,4.548422,4.6439,1.21938,0.0
AC016738.4,6.293439,6.4429,3.187421,3.2016
AC093642.3,7.77914,7.858,4.866732,5.0
PAK3,10.164822,10.3365,7.353894,7.5236
MET,10.148828,10.1724,14.367832,14.75915
EEF1A1P9,2.786637,2.7761,7.660503,7.6954
SVOPL,2.596287,2.585,6.723559,6.8329
HMGN1P37,0.246944,0.0,4.727295,4.81455
S100A5,4.828811,4.9069,8.403549,8.54495
PTPRQ,8.5887,8.7616,4.584465,4.5236
VGLL3,9.118261,9.1447,6.782218,6.8948
GLI1,6.81567,6.9773,3.908656,3.8074
GRIN2C,10.773236,10.9039,8.251585,8.1137
HAGLROS,1.709131,1.6826,4.737753,4.78635
RP11-215A21.2,1.848511,2.0144,6.4209,6.4347
TMEM163,5.558851,5.6439,9.31351,9.71765
RXRG,5.122739,5.0875,11.379094,12.1743
CYP26B1,10.150995,10.1724,7.651826,7.67595
CXCL11,2.420367,2.0,5.716891,5.4594
ASPG,9.117973,9.3219,4.433357,4.4915
HHIP,5.548191,5.5546,2.736777,2.585
PMAIP1,4.333286,4.2479,8.012696,8.1898
GINS2,5.285603,5.3219,8.74773,8.78625
MYH6,5.267264,5.3388,1.326306,0.0
IGKV2D-28,1.062176,0.0,4.256968,3.0644
RPL37P6,0.348114,0.0,4.064745,4.20085
OIT3,1.637737,1.585,6.34915,6.5392
DUSP4,7.087443,7.0768,11.153546,11.3393
THRSP,4.926366,4.7549,9.51251,9.44605
SNRK-AS1,5.716648,5.7947,2.847584,2.95795
GJA3,1.973699,1.585,5.037541,5.1293
RP1-241P17.4,2.607364,2.8379,6.475218,6.75085
MIR143HG,8.032245,7.9715,5.099671,5.1293
FRMD5,4.148173,4.1699,8.065937,8.19725
REG1A,3.856514,4.0875,0.394192,0.0
LINC00511,3.352358,3.4594,6.577544,7.03325
PCSK1,6.763553,7.0112,3.411541,3.4594
CLDN1,8.422293,8.4388,13.990457,14.573
CD207,1.706592,1.585,6.419644,6.85165
CP,9.658996,9.7397,7.151745,7.52355
RP11-10G12.1,0.235684,0.0,3.741854,3.7944
BRINP1,4.131898,4.2479,7.897536,8.2574
HIF3A,10.394581,10.5831,6.179543,6.1699
CHIT1,4.543244,4.5236,9.221572,9.5613
RYR2,9.496251,9.5314,7.14628,6.9129
ACBD7,2.585737,2.585,6.465041,6.63655
SERPINA3,8.760599,9.1948,4.121483,4.3667
YWHAZP5,1.834682,2.0036,5.624694,5.90315
CTD-2619J13.13,2.09058,2.3219,6.105138,6.5469
MUSTN1,7.912907,7.933,5.332446,5.5162
HPGDS,3.184809,3.1699,6.508405,6.7279
CYP2S1,4.740517,4.7004,8.913208,9.7928
RP11-476D10.1,1.532614,1.0,8.148964,8.65815
GJB4,1.389878,1.585,5.075454,5.56255
ADIPOQ,5.629248,5.3576,1.073451,0.0
ULBP2,4.41413,4.5236,7.746891,7.8792
CYSLTR2,4.431176,4.5236,10.166189,10.8715
NPPA,5.146386,5.1906,1.547636,1.585
OLA1P1,2.315059,2.3334,5.70064,5.8358
KCNA1,5.496661,5.6147,2.135875,1.585
TM4SF4,2.589661,2.585,6.464091,6.97155
C1QL1,3.201996,3.1699,6.730702,6.72785
CUX2,7.824434,8.0768,4.226285,3.0
MDK,8.554338,8.6546,12.866204,13.0836
POM121L9P,8.522804,8.5805,5.535848,5.60675
RPL10P3,0.369333,0.0,3.787053,3.8278
RP11-1191J2.2,4.592301,4.6439,1.735478,1.585
SKA3,2.244263,2.3219,5.33289,5.4263
SSX1,2.145098,2.0,6.908902,7.0658
LYVE1,10.477854,10.6812,7.040318,6.9887
CPB1,4.203436,4.3923,0.55674,0.0
COL27A1,11.332093,11.3767,9.199996,9.28425
CTD-2537I9.12,7.908355,8.0112,5.414292,5.5236
DPT,11.022058,11.1189,6.70846,6.97125
MKRN9P,0.832249,1.0,4.747086,5.1703
MMP12,0.815078,0.0,4.694729,5.1293
CYP4F32P,4.253609,4.3219,1.37902,1.0
MT1M,9.35758,9.42,6.966306,6.8114
BUB1,4.002322,3.8074,7.334286,7.4998
CXCL10,4.085858,3.7004,7.398192,7.2621
ADAMTS18,2.093694,2.0,5.50823,5.4919
MANEAL,6.100884,6.1898,9.94003,10.0147
ST6GALNAC5,2.815851,2.8074,7.549297,8.35855
RP11-707A18.1,4.743446,4.9069,1.368073,0.0
GDF15,7.201268,7.1898,11.694739,11.86615
NPAP1,6.267621,6.4263,3.580835,3.85715
DIO3OS,9.345572,9.6528,3.020602,3.0
SCEL,5.585922,5.7004,11.204734,11.8013
OLR1,4.754284,4.6439,8.323241,8.633
FAM95C,10.112694,10.2302,6.211018,6.4018
CELF6,9.935552,10.0168,7.542173,7.6093
SLC6A16,7.133891,7.1293,4.536465,4.5236
C6,7.028724,7.2479,2.677497,2.3219
NCAM1-AS1,4.142551,4.2987,1.100934,1.0144
CTD-3193O13.11,3.037213,3.2464,6.324292,6.74925
RP11-230G5.2,0.562152,0.0,5.241873,5.67215
PDGFRA,11.088851,11.1497,8.023003,8.2854
SVEP1,10.733215,10.8321,7.361859,7.4553
CLDN10,2.087413,2.0,7.584053,9.0581
AOC1,2.352114,2.3219,6.571912,6.7142
RPSAP52,1.136749,1.0,5.619713,6.1777
APOC4-APOC2,2.60433,2.7203,6.444578,6.73375
