Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
RAB19,0.19233,0.0,5.117621,5.2854
PDZK1IP1,2.909708,2.8074,10.995267,11.3146
HLF,11.574869,11.6615,5.962151,5.9773
C1orf158,0.504808,0.0,4.554156,4.585
SNED1,11.885135,11.92545,9.804347,9.9547
CORO2A,4.716327,4.6439,10.709843,10.7657
TMEM61,1.133212,0.0,6.875109,6.8977
TLCD1,3.794083,3.7004,9.234848,9.2784
CHST13,1.598265,1.585,5.428083,5.4594
HSD17B1P1,4.173509,4.2479,2.143012,2.0
ADRB3,9.407395,9.51375,2.127237,2.0
CTD-3193O13.12,1.444675,1.9946,5.725856,5.8344
CHST8,5.281106,5.33975,3.179111,2.8074
RP11-903H12.5,10.143733,10.05315,6.569786,7.0671
KIF12,4.598147,4.67215,8.928234,9.0553
VLDLR-AS1,8.939762,9.14125,5.604442,5.6439
BRI3BP,6.807295,6.8765,11.002279,11.1097
BMP3,6.500007,6.6793,4.432255,4.2479
TPBGL,3.310431,3.2459,8.232436,8.1344
PCDHA12,2.686295,2.9408,6.69272,7.0981
RP11-73M7.6,5.045283,4.9069,2.168568,2.3016
RP11-369C8.1,0.364032,0.0,3.985848,4.1699
KRT19,10.724215,10.83365,14.85918,14.9661
H1FNT,4.163843,4.1699,1.006594,1.0
CFAP47,0.631534,0.0,5.90444,6.0875
CXADR,5.222547,5.2854,11.760502,11.9009
RP3-439F8.1,1.1928,1.0,5.984749,6.0
ILDR1,0.867974,0.5,9.78589,9.9204
LHX1,0.628439,0.0,7.430211,7.6122
SHANK2,2.650781,2.3219,9.381206,9.6582
NR2F6,9.16258,9.2324,13.563191,13.5379
CADM3-AS1,5.34918,5.2392,3.087552,2.9946
ADAMTS19,6.058707,5.97655,2.655858,2.3219
AE000661.37,0.82999,1.0,4.505583,4.6223
UNC93B1,8.316017,8.18975,12.572397,12.6443
TMEM238,2.727042,2.8074,10.625235,10.6339
SYNGR1,12.011043,12.10275,9.438834,9.5736
HS3ST1,11.296843,11.47,8.559122,8.6475
MCF2,7.510793,7.87955,2.546763,2.585
OLFM1,9.480868,9.4706,6.909571,6.7142
CTA-363E19.2,5.869153,5.9773,3.371694,3.585
NCAM1,12.165616,12.2386,9.729496,9.8056
EDNRA,10.821439,10.8291,8.650511,8.7177
LTBP4,14.685111,14.7143,12.545321,12.5075
RNU1-27P,1.852852,1.7287,7.577218,7.4487
MCM2,8.458299,8.46145,12.530528,12.5953
COMP,3.439524,3.0,9.304734,9.5622
CLEC4GP1,4.384374,4.3219,0.659381,0.0
RP11-326A19.5,8.271192,8.29825,5.604198,6.2808
KRT83,0.316272,0.0,3.624617,3.4594
RP11-250B2.3,6.270457,6.3038,3.672956,3.7004
AC114730.11,5.724099,5.78995,2.83981,3.0286
RP11-771K4.1,0.571861,0.0,4.283561,4.3219
CTSV,2.45263,2.3219,9.313264,9.3421
AF127577.8,0.056818,0.0,3.421538,3.8074
KIF18A,3.588641,3.4594,9.216713,9.3174
RP11-490B18.6,4.510569,4.5543,2.456257,2.585
STXBP2,7.77463,7.596,12.401941,12.4499
NRTN,1.663166,1.585,7.311195,7.375
RP11-1149O23.3,1.895898,2.0,7.236929,7.3501
GJB3,2.066786,2.0,8.826781,9.0661
ITIH6,0.248942,0.0,3.540274,3.8074
ESPN,2.734044,2.37575,11.695074,11.9132
AC009237.17,0.069261,0.0,3.724353,3.858
KCNK15,6.787673,6.8227,12.208159,12.3082
ADAM33,12.201114,12.18705,7.92617,8.1396
HS6ST2,9.711757,9.9496,6.229194,6.3576
RP11-231N3.1,0.0,0.0,3.733773,3.7004
GRTP1-AS1,4.710335,4.9556,2.297047,2.3477
HIST1H4C,0.837336,1.0,7.238948,7.3487
AC104654.2,5.243382,5.3219,2.623962,2.585
XCL2,1.053882,1.0,4.603562,4.8831
ANTXRL,0.877442,0.0,4.390816,4.585
CRABP2,6.319945,6.1186,14.451063,14.6258
DMBT1,2.381032,2.3219,6.229775,5.8074
C6orf15,0.272981,0.0,5.13963,4.858
GRIA3,7.717476,7.7943,3.658121,3.585
ADHFE1,10.654393,10.66325,7.632989,7.7074
RP1-18D14.7,3.879295,3.7949,1.194497,1.0144
PNOC,2.353748,2.0,10.124047,10.408
RP11-522B15.6,4.046534,4.0875,0.33469,0.0
ITGA8,8.766233,8.62755,6.461273,6.5078
ACADL,9.482372,9.5941,3.264293,3.3219
SCML1,11.28264,11.2871,8.703788,8.7313
RP11-640N20.4,7.141236,7.27395,4.874835,5.0475
CDC45,2.621188,2.585,9.087089,9.1573
ASXL3,8.90677,9.0112,4.88901,4.9542
ROBO3,11.794943,11.88705,8.922268,8.96
CA2,4.055392,4.0,8.583098,8.585
RP11-657O9.1,0.215909,0.0,5.400546,6.1085
RP1-172N19.5,7.42019,7.5392,3.882959,3.8074
AIF1L,8.013322,8.03525,12.331473,12.4798
NDRG2,14.335809,14.30305,11.207498,11.2131
ADM2,1.626034,1.585,7.838102,8.0389
BARX2,1.492699,1.0,7.953787,8.1447
PTPN13,11.751144,11.7429,9.313888,9.5546
CCDC144CP,5.721507,5.8163,3.44185,3.5838
KRT7,4.599561,4.31795,14.697847,14.8523
RTP4,5.661834,5.6864,9.906259,10.1561
RP11-573M3.3,3.794655,3.8074,1.269957,1.0
ASPA,7.709639,7.6864,3.27597,3.3219
HAS2-AS1,0.81296,1.0,4.356779,4.4594
PFN1P6,4.347933,4.35755,2.247549,2.3016
RPS2P32,2.978145,3.0,6.884373,7.0334
CBLN4,6.225508,6.1699,3.770261,3.9069
OR7E14P,1.952731,2.0,8.391389,8.4634
RP4-635E18.6,0.548808,0.0,5.030944,5.0175
SUPT20HL1,3.536599,3.5759,0.276159,0.0
DPY19L2P4,6.209157,6.3598,2.731159,2.6982
RP11-45A17.4,5.165841,4.8074,2.476452,2.585
PNPLA7,11.366128,11.4391,7.818989,7.9484
RP11-216L13.19,8.691052,8.777,6.133448,6.1483
MYL3,5.99349,6.0112,3.710398,3.7004
HZGJ,0.183914,0.0,4.114671,4.4107
BIRC5,3.715756,3.4594,11.326693,11.4025
C9orf135,0.637307,0.0,4.665663,4.5236
GALNT6,6.289087,6.1598,11.271271,11.4067
RP1-131F15.2,4.02852,4.0,1.547626,1.585
IGKC,9.312101,8.9982,13.569467,13.8277
GAPT,2.60618,2.8074,6.532645,6.5999
GGT6,4.45867,4.4594,10.301058,10.5362
CMYA5,12.475278,12.60775,7.537528,7.5546
MND1,2.219501,2.3219,7.972686,8.0112
TNFRSF18,2.213976,2.0,6.270891,6.3219
SDHAP2,3.567259,3.81235,0.876669,0.0
RP5-855D21.1,6.472899,6.55195,3.381095,3.4594
RP11-243M5.2,3.699638,3.8292,0.3665,0.0
