"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UBE2D3P2",2.51844621821045,0.746282571206276,41.3609811400946,2.76200843395993e-146,4.25792673867912e-143,323.917143205315
"RP11-151F5.2",3.13913478086589,1.03844791276428,41.2752154757574,5.40353742619492e-146,8.11652887086985e-143,323.248807274754
"PDX1",7.39954076632212,3.05492594079043,41.1216262806214,1.80117064569018e-145,2.63785943987941e-142,322.049760489611
"EEF1A1P9",4.0056193569475,3.65718557477039,40.8529098793504,1.49033847622944e-144,2.1294028847804e-141,319.945154784544
"KRT23",8.01083771687579,4.13545235158098,40.4315077292091,4.16847786010322e-143,5.81413336958826e-140,316.627259446179
"ESM1",6.26022691394443,3.26640850349388,40.4209084376182,4.53402500394307e-143,6.17692369199975e-140,316.543530706761
"AC000089.3",3.91050217602042,3.3504821482287,40.3769736971497,6.4249166857948e-143,8.55404646296694e-140,316.196325212421
"RPS2P55",4.47650666664612,4.15303750162867,40.3312493919699,9.23684691088381e-143,1.20245273085885e-139,315.834729823666
"VWA2",5.55534929967282,4.51801160067316,40.1965691885068,2.69481666796247e-142,3.43184902665021e-139,314.76818864625
"HIST1H3PS1",1.88581447605421,0.467748231250262,40.0017941036512,1.27260323384351e-141,1.58617808599546e-138,313.221869067899
"FOXQ1",6.25938345864991,4.03007661506505,39.9335352921207,2.19493511319993e-141,2.67878112221594e-138,312.6788738547
"GJB4",5.51737894127786,2.47540902188824,39.8939897139213,3.01079532099124e-141,3.59949797344873e-138,312.364032089657
"RPL7P47",2.77049900256785,0.92116727157756,39.8797683361802,3.37335840047082e-141,3.95229416915962e-138,312.250762276559
