Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
MND1,1.579944,1.585,6.34398,6.3576
DGCR5,8.722254,8.8704,5.761141,5.7814
FAM69C,0.941284,1.0,5.745478,5.9542
HOXC8,1.02299,1.0,5.365017,5.8826
CEACAM5,2.497956,2.3219,13.004547,13.7684
S100A16,8.724293,8.7682,13.523707,13.7382
IGHV4-39,1.679029,1.0,7.528417,7.7916
TNFSF15,3.30024,3.3219,7.955801,8.0444
IGLV8-61,1.37519,1.0,5.553127,5.9542
MT1G,10.759327,10.942,9.156104,9.0451
EPSTI1,5.685811,5.6439,10.55456,10.7707
HOXB8,1.114674,1.0,5.450546,5.4594
ST6GAL2,2.47047,2.585,7.28095,7.4919
IGLL5,3.888806,3.5607,9.906164,10.1058
RP11-417E7.2,0.070389,0.0,3.991742,4.1699
CCL24,0.489926,0.0,6.091278,6.1699
ANXA13,2.134514,2.3219,8.339302,8.2527
RP11-321G12.1,6.776083,6.9069,3.773921,3.9069
CR2,1.809156,2.0,6.521273,6.2854
CALML6,5.309074,5.4594,3.429723,3.4594
PSAT1,10.485782,10.5736,8.485346,8.3443
CDH2,4.210638,4.1699,8.909223,8.7912
EGF,10.546363,10.8337,5.595232,5.6439
RP11-350J20.12,0.130994,0.0,5.99656,6.472
PRM2,2.905951,3.3219,0.01676,0.0
CD74,11.810417,11.9136,16.434941,16.593
GSTA7P,3.341174,3.3219,0.582709,0.0
WISP1,4.337557,4.3219,9.856534,10.034
ZNF98,5.279903,5.3834,3.035036,3.0858
IGHA1,8.898313,8.8632,14.455151,14.7782
AC005786.7,2.371068,2.157,6.595383,6.9215
RP11-12A2.3,5.500844,5.7004,1.602621,1.585
RP11-331F4.4,16.010986,16.3066,5.815391,5.3576
TMC5,6.249786,6.0661,12.172608,12.5715
WTAPP1,0.247448,0.0,4.977601,5.3576
CTD-2297D10.2,3.256623,3.3219,1.01725,1.0
IGHV3-23,2.535316,2.3219,8.692307,8.9425
RP5-894D12.5,5.850055,5.9542,1.433425,1.0
GRP,2.26331,2.0,6.9947,7.2479
COL1A1,11.116559,11.1254,17.878749,18.1008
MAT1A,9.874019,9.8963,5.728973,6.0661
REG3A,13.800977,13.9288,10.450247,11.2107
AP002518.1,0.657743,0.0,4.597026,4.9112
IL11,2.283289,2.3219,6.765896,6.6439
C15orf48,5.668907,5.585,10.998396,11.1433
CENPM,2.686465,2.585,7.801077,7.7944
GPR150,7.041866,7.4757,4.466957,4.3923
HOTTIP,0.126766,0.0,4.086325,3.9069
EPYC,0.126766,0.0,5.753629,5.9069
SPSB4,8.525725,8.7347,5.420038,5.5546
RP11-1055B8.1,5.401962,5.585,3.302936,3.3219
TMSB10,11.298228,11.388,15.657807,15.7638
TMEM200C,2.038654,2.0,6.754499,6.8948
DIO2,5.111508,4.9069,9.798811,9.9172
ADAMDEC1,1.676114,1.585,6.817424,6.8202
ASF1B,3.664054,3.7004,8.914068,9.0634
RAB31,7.911155,7.9715,12.484009,12.5428
LINC00857,2.88429,3.0,7.902064,8.1649
TIGIT,2.118498,2.3219,7.196696,7.2668
CYP2B6,0.966787,1.0,5.128484,5.1699
AC007283.5,0.73421,0.0,5.68685,5.8209
ANXA8L1,2.648053,2.729,8.495917,9.0436
CUZD1,15.726206,15.8983,8.655363,7.5556
AHNAK2,6.698096,6.7022,12.630984,12.8639
PGA3,6.850074,7.5686,2.694163,2.0
SLC17A4,9.425974,9.6294,6.727355,7.2946
GNMT,11.786994,12.4054,5.219748,4.7004
PRSS45,5.620144,5.6775,3.900712,4.0522
RPL3L,5.761336,4.3923,2.598814,2.3219
CCL26,1.039977,1.0,5.400273,5.2479
HIST1H4J,1.514796,1.585,5.597161,5.6439
RNF186,8.941751,9.0383,6.256651,6.2085
MARCO,3.347298,3.0,8.784537,9.0362
CMB9-94B1.2,4.216402,4.1699,1.941999,2.0
UGT1A8,0.229931,0.0,3.926703,4.3667
AC093642.1,8.105266,8.4051,3.985435,3.9069
IGKV1D-39,3.04026,2.585,9.394764,9.4263
NMUR2,0.227448,0.0,5.386128,5.7004
NPY1R,8.549808,8.7698,6.97213,7.0875
LEF1,3.741328,3.7004,9.842853,9.9931
IHH,1.229281,1.0,8.123953,8.611
IGHV3-7,1.918928,1.585,7.150599,7.6175
TMEM92,3.793974,3.9069,9.459852,9.8688
TMEM105,0.866484,1.0,5.865675,6.1293
PTHLH,2.804573,2.8074,7.708099,7.8574
CST1,0.474272,0.0,10.602972,11.1446
HAPLN1,0.233436,0.0,5.405993,5.4919
PEX5L,8.109954,8.2668,3.919042,3.8074
TRIM29,5.214034,5.2479,11.902378,12.5228
RP11-752L20.3,1.960206,2.0,6.073283,6.2479
HLA-DRB5,6.140188,5.5273,11.290922,11.3529
IGHV3-74,2.009375,2.0,6.939189,7.1396
CLPS,18.342764,18.7094,8.43556,8.4346
IL2RA,2.204608,2.0,7.976058,8.224
EPHA8,5.712263,5.6147,3.795151,3.8074
CCL20,3.097779,2.8074,8.825264,9.0224
EPS8L3,3.59934,3.4594,11.195098,11.6257
LINC00460,0.096826,0.0,4.869864,4.7004
PNLIPRP2,15.955928,16.458,7.589794,7.6865
GATA3,2.680953,2.8074,8.035572,8.2621
PRND,0.843262,1.0,5.36757,5.6147
CDKN2A,3.605965,3.7004,7.9833,7.7069
CTSK,7.527919,7.5157,12.511884,12.6994
CST4,0.02994,0.0,5.444974,5.5702
FLG2,4.273619,4.3923,0.824185,1.0
SGOL1,1.854585,2.0,6.662912,6.723
SELL,4.225059,4.2479,9.095575,9.0875
HOXC10,1.130183,1.0,5.146027,5.0708
COL8A1,5.769126,5.8074,12.063192,12.1699
CPZ,4.626865,4.6141,10.232045,10.2959
KRT17,4.97184,4.858,13.364653,13.8941
ADAMTS6,2.911581,3.0,7.427422,7.4919
CH507-338C24.1,6.756415,6.3956,3.66497,3.5033
BCL11B,3.464313,3.4594,8.344592,8.6475
SPX,9.523269,9.7108,3.364065,3.0
USH1C,6.84389,6.8826,11.496151,11.6922
CTD-2527I21.15,5.935725,6.1497,4.149495,4.3923
PSMD10P2,0.190014,0.0,4.215597,4.4594
C5,9.758949,9.8392,7.885542,7.7748
CELA2A,17.370848,17.9537,8.127722,7.1403
FER1L6,1.172495,1.0,7.754938,8.0928
FOSL1,4.48799,4.3219,9.614021,9.7846
PWRN1,4.652222,4.8074,1.465876,1.585
NDNF,2.966347,3.0,7.912793,8.0389
LINC00920,2.058735,2.0,6.821154,6.8826
COL17A1,3.357092,3.4594,12.133902,12.6486
EPO,6.477657,6.5546,2.101486,2.0
NKAIN4,0.622414,0.0,5.669254,5.8329
AGR3,4.757652,4.7549,9.860593,10.1586
RBM20,10.006202,10.1787,4.943331,4.9542
LINC01133,2.32881,2.3219,9.146418,9.7177
WNT7B,4.334395,4.3923,9.514094,9.7928
LINC00671,9.013046,9.3554,3.728118,3.7004
SYT6,6.935435,7.1599,3.800866,4.0
GABRD,1.870928,2.0,6.662437,6.6724
GZMB,2.318344,2.0,6.568544,6.4938
KCNA2,6.158725,6.3219,4.510542,4.7004
ABCA12,0.961384,1.0,6.509501,7.098
IGLV1-47,1.808263,1.5753,7.385666,7.585
CTSLP1,4.298067,4.431,1.242591,0.585
PPAPDC1A,1.119837,1.0,8.264673,8.4512
LCN2,8.051547,8.098,14.200427,14.8434
CAPG,8.512317,8.6221,13.243701,13.4668
VSIG2,4.191081,4.0,10.977816,11.4051
MIR31HG,0.351511,0.0,4.275733,4.3971
C2,5.503751,5.5236,10.662705,10.8246
RP5-1185I7.1,0.041916,0.0,3.587386,3.7004
IL2RG,5.000787,4.9542,11.445502,11.638
SERPINI2,12.838947,13.048,5.442941,4.7549
POU2AF1,3.308323,3.1699,8.199835,8.4717
ADAMTS14,3.40016,3.3219,9.013356,9.2668
ARAP1-AS1,0.61714,0.0,6.303669,6.8564
AC078941.1,8.443806,8.633,4.27119,4.1699
RP11-13P5.2,0.112305,0.0,3.783601,4.0
SAPCD2,3.908425,4.0,8.958305,9.0526
PLAU,7.223787,7.2288,12.656395,12.9464
GJB5,2.026743,2.0,7.105146,7.7482
PGAM1P5,3.892686,4.0,1.702076,1.585
CD86,4.433653,4.3923,8.943196,9.058
AMN,4.684773,4.5021,9.528667,9.8292
ALDH1L1,10.4947,10.7936,8.634028,9.1923
RP11-64C12.4,2.638078,2.8074,0.069888,0.0
LY75,6.196674,6.3576,11.015743,11.2609
C10orf71,5.129213,5.4594,0.949015,0.0
ANTXR1,7.99029,7.96,13.277322,13.3396
SIM1,7.014902,7.0875,5.094057,5.4594
BIK,4.431463,4.4594,9.33602,9.3987
SFRP5,11.136017,11.3382,9.557964,10.2264
LIF,6.300819,6.0444,11.185249,11.4168
ANKRD30B,3.71959,3.9069,1.183316,1.0
BNIP3P1,4.233769,4.4276,1.596077,1.406
NOG,1.620387,1.585,5.890654,6.0875
LINC00675,1.212945,1.0,5.771703,6.1898
AMY2B,15.800584,16.333,10.545968,9.8476
TRIM10,0.794643,1.0,5.865795,6.1085
LHB,5.392662,5.4919,3.576285,3.585
GNA15,4.661622,4.6439,10.081273,10.2796
RPLP0P2,2.420317,2.3219,7.596238,7.7071
RP4-799P18.2,4.849356,5.0444,2.540782,2.3219
BCAS1,4.631483,4.6439,10.858394,11.3298
GABRP,3.548176,3.4594,11.138899,11.5167
PRSS3P1,7.824657,8.2522,2.026245,1.0
IGHV3-72,0.926523,0.0,5.182554,5.2928
CELSR1,6.410215,6.3923,11.043184,11.227
CXCR4,6.984725,6.9307,11.884048,11.8584
RP5-966M1.6,9.359919,9.2573,6.622507,6.6753
ALPP,0.231508,0.0,4.832407,4.7944
RP11-719K4.3,2.125325,2.4005,6.391273,6.7308
AEBP1,10.162893,10.2479,14.836922,15.0055
VGLL1,2.500339,2.3219,6.881745,7.0768
LINC00483,0.530045,0.0,4.969615,5.0
CELA3A,19.189507,19.5729,10.150227,10.3606
ASPN,6.662405,6.5999,11.617056,11.7899
CYP26A1,0.75929,1.0,4.655016,4.5236
IGLV4-69,1.142685,0.0,5.977476,6.0444
TWIST1,2.964357,3.0,7.833325,7.9069
CHAD,8.749207,8.9801,5.201007,5.2854
HAS2,3.305999,3.3219,8.256534,8.3432
RP13-463N16.6,0.127784,0.0,4.447834,4.7004
SOX21,0.589219,0.0,6.053796,6.8329
FAM87A,5.767213,5.7869,3.694275,3.6264
C8orf34-AS1,5.72489,5.7814,1.849854,1.585
DLEU7,1.13979,1.0,5.023409,5.0444
CCL18,1.306844,1.0,9.347674,9.7582
GAMT,10.896305,11.0293,9.284439,9.2621
SLC44A4,7.833373,7.8517,13.034748,13.358
EFNA5,4.840695,4.858,10.083893,10.1662
SFTA2,3.903888,4.0,8.913424,9.5718
RP5-1172A22.1,0.57509,0.0,4.297584,4.5229
AGMO,1.136368,1.0,6.788108,7.1085
HTR2B,2.659655,2.585,7.193616,7.4583
TRABD2A,2.896834,3.0,7.896379,7.9658
HNRNPCP2,3.630773,3.8146,8.14233,8.1834
IGHV3-30,2.337944,2.0,8.499235,8.6199
CBS,9.075765,9.1652,5.221608,6.1326
ZNF469,4.89312,4.9069,9.775087,9.8826
AC005329.7,6.644773,6.7101,4.565323,4.7934
TM4SF5,2.074732,2.0,8.49826,8.7549
SIX1,1.429886,1.585,6.047,6.3219
CELA3B,17.889626,18.3183,8.340316,8.0842
SLC5A9,7.816713,7.8683,6.311483,6.4454
IGHV1-18,1.20828,1.0,7.058158,7.0875
CD70,0.61685,0.0,5.130404,5.0444
HNRNPA1P21,0.118293,0.0,4.578541,4.7549
RP5-1159O4.2,6.630205,6.8329,4.698507,4.7004
IGKV1-9,1.601121,1.0,7.227604,7.5692
MUC4,5.211671,5.2095,10.556713,11.0485
JCHAIN,6.162229,5.9542,11.675927,12.0539
AURKB,2.794347,2.8074,8.045682,8.1649
GOLGA8EP,3.461653,3.8104,1.003642,0.0
SLC2A14,7.554066,7.7177,3.681572,3.7708
MMP9,3.208574,3.1699,10.771591,10.8572
COL22A1,3.551258,3.585,9.008056,9.1749
NRG3,1.610071,1.585,7.004064,7.4676
HPGD,4.511087,4.585,10.498763,10.6546
SHCBP1,3.098626,3.0,8.079757,8.2574
POSTN,6.025944,6.0661,13.716801,13.9243
CD19,1.455919,1.585,5.573607,5.0444
DHDH,0.953983,1.0,5.623498,5.4919
RNF212,8.118478,8.1241,6.218073,6.1898
EMB,6.267111,6.2634,11.260075,11.3548
MMP1,3.496292,3.3219,11.775111,11.9355
FOXS1,3.444793,3.4594,8.239808,8.3531
NEAT1_2,3.635074,3.9098,1.079475,0.9184
FAM83A-AS1,0.227972,0.0,3.952498,4.2479
GOLGA8CP,4.073366,4.347,1.498884,0.9928
CCL22,1.541468,1.585,7.927505,8.2479
IGKV1D-13,0.599669,0.0,4.234029,4.0339
CARD11,5.915517,5.9307,11.414956,11.5897
SUCNR1,2.147833,2.3219,7.196773,7.2192
KSR1,12.111847,12.1426,10.282686,10.2888
ZPLD1,1.17744,1.0,5.541079,5.585
HLA-DQA2,2.808196,2.8379,8.562531,8.7072
ZG16B,3.796168,3.4594,9.733366,10.0154
ANKS4B,3.010285,3.1699,8.332466,8.6618
BANF2,3.602374,3.7004,0.943365,0.0
RP5-1028K7.2,0.255011,0.0,4.45766,4.5236
SLC22A18AS,1.74332,1.585,6.865497,7.0177
ACTB,14.030225,14.2123,17.838169,17.9367
IGKV6-21,0.613383,0.0,4.614682,4.6921
IYD,3.098199,3.1699,8.479098,8.9454
MAATS1,9.550613,9.5962,7.734428,7.858
SULF2,8.245814,8.2621,13.183774,13.2887
IGLV3-25,1.530165,1.0,7.351884,7.6511
RP11-579D7.2,0.627807,0.0,4.655174,5.5283
BUB1B,3.351844,3.3219,8.441249,8.5062
RP11-680B3.2,10.290153,10.3805,3.130209,2.0
TBX15,2.103111,2.0,6.91012,6.9773
CDHR2,2.933387,2.8074,10.175955,10.4436
FAM72C,1.103468,0.0,5.870086,6.0514
TREM2,4.838782,4.8074,9.34304,9.5216
NPSR1,0.086778,0.0,4.518446,4.7004
THBS2,8.161583,8.1548,14.104449,14.1861
F11-AS1,6.030599,6.1829,3.413275,3.8709
CXCL13,1.670843,1.585,7.054115,7.0
RP5-1063M23.1,5.206703,5.3923,1.303241,1.0
ITGA11,6.083754,6.1293,11.131165,11.1248
WNK2,11.491362,11.6576,9.941258,10.1306
IGHD,2.222912,2.0,6.602791,6.585
ST6GALNAC1,4.332984,4.1699,10.453104,10.8162
TNFRSF9,1.678122,1.585,6.440441,6.5078
PRSS1,19.973501,20.3341,11.921577,11.7761
IGKV3-15,2.39091,2.1243,8.850268,9.1066
TCL1A,0.538469,0.0,4.456583,3.9069
NOX4,3.207102,3.1699,8.659991,8.8137
DUOXA1,2.70444,2.6159,7.387419,7.5826
IGKV2-24,1.62015,1.585,6.305607,6.5511
ZFPM2-AS1,0.834827,1.0,4.886749,4.9542
IGLC1,5.14359,5.0067,11.553156,11.6427
SULT1E1,1.069493,1.0,6.249768,6.4429
IGLV2-23,2.34168,2.3219,8.63524,8.7944
SLC45A3,5.538072,5.5236,10.291275,10.403
MKNK1-AS1,5.983505,6.1497,2.967917,3.1699
TIMP1,10.099292,10.0265,15.105728,15.2307
