"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000227693.1",0.06371574838341,0.170373025635554,1.50746513859136,0.131938481337859,0.18014508839758,-7.2233905389351
"ENSG00000226547.2",0.0340416045764337,0.0296794321381991,1.50743967235455,0.131945003988992,0.18014921105379,-7.2234288692703
"ENSG00000276399.1",0.0961847832699722,0.177845268631897,1.50738344424389,0.131959406545349,0.180164091920564,-7.2235134983478
"ENSG00000206878.1",0.0224686451125976,0.0314867036405087,1.50725397138114,0.131992575025121,0.180204592420002,-7.22370835633396
"ENSG00000278419.1",0.0937373727561871,0.511600539463636,1.50708991617679,0.132034612130457,0.180257198454792,-7.2239552371437
"ENSG00000236592.5",0.0185231722748076,0.0190122195183749,1.50690267927851,0.132082601945778,0.18031792828023,-7.22423697053506
"ENSG00000232282.1",-0.063779706881394,0.166831520670897,-1.50675756966925,0.132119803617498,0.180363927399884,-7.22445529144678
"ENSG00000164744.12",-0.128197699039952,0.553434373674676,-1.50654412312735,0.13217453956052,0.180433860428993,-7.22477638885187
"ENSG00000127074.14",-0.18669275984205,4.18703960176286,-1.50646343519145,0.132195235646362,0.180457322552588,-7.22489775960151
"ENSG00000259615.1",0.0148673435202191,0.0131778558650747,1.50641595678628,0.132207414814285,0.180469157448763,-7.22496917356578
"ENSG00000267624.1",-0.0373160157420778,0.0926168225442908,-1.50640029777381,0.132211431857453,0.180469850339438,-7.22499272635355
"ENSG00000270430.1",0.0156601658122508,0.013860167297293,1.50621791518491,0.13225822586291,0.180528932600049,-7.22526703082047
"ENSG00000235917.1",-0.0701342286686151,0.274762234572709,-1.50606385476776,0.132297763239262,0.180574479772232,-7.22549871279245
"ENSG00000257096.1",0.0591339462281033,0.0860911419795477,1.50606052695594,0.132298617375128,0.180574479772232,-7.22550371702325
"ENSG00000251354.3",0.0797551903849332,0.210297218185805,1.50571001171075,0.132388606641652,0.180692510230122,-7.2260307461674
"ENSG00000250727.1",-0.0240559637052367,0.0274274665458486,-1.50565525001286,0.132402670130968,0.180706908774747,-7.22611307394429
"ENSG00000113520.10",0.0599641523240229,0.20775841219614,1.50540664399877,0.132466529834634,0.180789268033022,-7.22648678634978
"ENSG00000226861.1",0.0505544224398562,0.10482720801044,1.50538875207561,0.132471126673976,0.180790743579685,-7.22651367968127
"ENSG00000227842.1",0.0227661131117181,0.0350540254365479,1.50483085949985,0.13261452395148,0.180981642729251,-7.2273520876441
"ENSG00000251588.2",0.0202435188883999,0.018560115343355,1.50477807607596,0.132628097307647,0.180995363195914,-7.22743139520048
"ENSG00000255713.1",-0.0127694949515468,0.0128875800390001,-1.50448056344157,0.132704623384084,0.181094991187091,-7.22787835869279
"ENSG00000259494.1",-0.0592360662280011,9.75327882114296,-1.50445374497564,0.132711486800135,0.181099551459775,-7.22791862748983
"ENSG00000273985.1",-0.00829759166436145,0.0056847233960495,-1.50401338626006,0.132824823080426,0.181249401674084,-7.2285800202804
"ENSG00000232809.1",0.0436589429917503,0.0566344582321116,1.50361881672861,0.132926474694379,0.181383299758099,-7.22917249353288
"ENSG00000242152.1",0.0157652295778679,0.0167892994577344,1.50340742618661,0.132980939753353,0.181452804571243,-7.2294898380737
"ENSG00000247570.2",-0.0619553500553754,0.230931999637127,-1.50328257808461,0.133013115159078,0.181491892218754,-7.22967724214887
"ENSG00000230480.1",0.0312045589886273,0.0649334897616367,1.5031577198026,0.133045299222465,0.181530989604819,-7.22986464599471
"ENSG00000236003.1",0.0326893961510129,0.0631897222209978,1.50309592567721,0.133061229801985,0.181547908764587,-7.22995738906417
"ENSG00000274277.1",0.00820508606663488,0.00744424510431588,1.50286371633181,0.133121070294415,0.181624735847284,-7.23030584724359
"ENSG00000233739.1",-0.0638634493431041,0.233072752720229,-1.50280050056238,0.133137411083613,0.181642211279946,-7.23040072227103
"ENSG00000168065.15",0.180199473857434,2.09791108341311,1.50270604595768,0.133161775224547,0.181670631924949,-7.23054244837511
"ENSG00000274177.1",-0.333955026711891,1.57923849858993,-1.50247405582911,0.133221630700625,0.181747470078764,-7.23089050444533
"ENSG00000278477.1",0.0117786217541251,0.0105196685346618,1.50235713044457,0.133251806370284,0.181783814585103,-7.23106590794958
"ENSG00000249609.1",-0.0730954556253265,0.343996931272362,-1.50217244904375,0.133299479050228,0.181844026174632,-7.23134292670753
"ENSG00000232366.1",0.0165302088604932,0.0191940234407651,1.50197605174105,0.133350190509571,0.181908379891349,-7.23163748187346
"ENSG00000258013.2",0.0275959917721584,0.0458962395151895,1.50176748514412,0.133404060549072,0.181977038826342,-7.23195024643521
"ENSG00000273456.1",0.112549442384633,5.23931708945546,1.50164743063791,0.133435057224833,0.182014493295042,-7.23213025059964
"ENSG00000218520.5",0.0237252548232397,0.0208010700561629,1.50124230275236,0.133539783012237,0.182152514631864,-7.23273761344229
"ENSG00000237321.1",-0.00611591433619604,0.00270202811639341,-1.5009604621962,0.133612626444102,0.182247041252527,-7.23316002650923
"ENSG00000270347.1",0.0135320398875794,0.0120286791287623,1.50076296558008,0.133663751079569,0.18231193930072,-7.23345600857197
"ENSG00000140740.10",0.0517236167719641,13.0301473658747,1.50047419281976,0.13373847764501,0.182409025128424,-7.23388868949725
"ENSG00000253855.1",-0.0141803207296507,0.0144298628292406,-1.50039315854872,0.133759452931625,0.182432795129321,-7.23401009180075
"ENSG00000166188.2",-0.0580095366447111,9.05379848086517,-1.49983716333006,0.133903401550925,0.182624281165755,-7.23484286921722
"ENSG00000223501.8",-0.0498199637196848,11.8553438505915,-1.49958168915488,0.133969601484719,0.182709722239171,-7.23522542636538
"ENSG00000216708.1",-0.00451644691492898,0.00223832094667094,-1.49946921152512,0.133998755367706,0.182744636169118,-7.23539383423357
"ENSG00000263931.1",-0.0916624407144173,0.443201831340617,-1.4994041423605,0.134015659837981,0.182762843203255,-7.23549126980383
"ENSG00000257777.1",0.020165088745968,0.0224040555204937,1.49922754954519,0.134061446568688,0.182820436191578,-7.23575563768699
"ENSG00000226289.1",0.0128746514529643,0.0114629235378131,1.49915305290491,0.134080765582623,0.182841932891032,-7.23586715341174
"ENSG00000277662.1",0.117619021660273,3.0911382672693,1.49912270080394,0.134088611681484,0.182847783593876,-7.23591257531766
"ENSG00000255929.5",0.0577617132331189,0.0971829697048042,1.49900655651349,0.134118762386444,0.182884048498105,-7.23608643110442
