"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-93K22.7",-0.00269502194235842,0.00366859283608869,-0.414110538141072,0.67896699442818,0.714823732173293,-8.4943522425419
"RP5-908D6.1",-0.00833293774380409,0.0425041562739059,-0.413811822683982,0.679185626719302,0.715038793814099,-8.49447605380128
"TMEM95",-0.0156345020835696,0.116444245889703,-0.413698394951291,0.679268651177141,0.715111083017366,-8.49452304498298
"SLC40A1",0.0657774349468596,10.4350828929899,0.413647653349486,0.679305793216223,0.715135066725323,-8.49454406219847
"RP11-553P9.2",-0.00222397521611059,0.00300296432919573,-0.413529472525061,0.679392229990212,0.715210943056391,-8.49459306692575
"SLC7A13",-0.00466105509963073,0.0125783839967158,-0.413477637718271,0.679430247623633,0.715235845377104,-8.49461446404313
"RP11-449J1.1",0.00153186494666152,0.00276483478992995,0.413124657750031,0.679688588347837,0.715492675737923,-8.49476060316599
"CIAPIN1",-0.0137123093783753,8.71666066387928,-0.412975710587037,0.679797643432548,0.71559234897475,-8.49482220434069
"RP11-618P13.1",0.00413716729424623,0.0124770768412324,0.412850144426913,0.679889659493348,0.715674082164266,-8.49487405263784
"TMC3",0.040287126512679,1.0889975149996,0.412740062874036,0.679970266710671,0.71574380283079,-8.49491955181111
"NEK2P2",-0.00478427037063266,0.0138032886956522,-0.412279115863225,0.680307834991854,0.716083994731866,-8.4951099398554
"AC097374.4",0.00357119229478534,0.00866541652786959,0.412028283624087,0.680491555577267,0.716262237406838,-8.49521345345911
"CRCP",0.0145310403166974,9.16864870671537,0.411898204395348,0.680586764325187,0.716347309970409,-8.49526717535019
"RP11-425P5.1",0.0027057330719742,0.00525378248908489,0.41162430579558,0.680787481672452,0.716526522030829,-8.49538003936953
"CTB-60E11.11",-0.00312459144497235,0.00425744934640523,-0.411620262019824,0.680790449208599,0.716526522030829,-8.49538170157158
"CTA-243E7.3",-0.0069793566968651,0.0227920522400527,-0.411606958979925,0.680800195112567,0.716526522030829,-8.4953871842891
"PHBP4",0.00676812689987953,0.0208683939298494,0.411307127604208,0.681019867939268,0.71673427874395,-8.4955107098791
"MID1",-0.0455136439284605,2.60849890936375,-0.411298242491184,0.681026378071974,0.71673427874395,-8.49551436902698
"RP13-444K19.1",0.0150119537791283,0.134407311650361,0.411131529335177,0.681148533414169,0.716847689416349,-8.49558301170659
"RP11-857B24.5",0.00832117140805196,0.0431729609138861,0.410860734122281,0.681346970432852,0.717041373216094,-8.49569444998592
"RPL34P31",0.00894191770520287,0.0517612713382158,0.410706009011509,0.681460361943757,0.71714554984969,-8.4957580898857
"CCNB1IP1P3",-0.00475754389420364,0.00979807635668839,-0.41040383136515,0.681681836012359,0.717363462059496,-8.4958823093306
"RPS28P1",-0.00260811493268514,0.00356215943043884,-0.410284369341658,0.681769387636739,0.71744043562162,-8.49593140396813
"CTD-2231E14.4",0.00251116704152686,0.00477561121596589,0.409968151090757,0.682001174393519,0.717647013031056,-8.49606127614445
"NEAT1_1",-0.0305056628369756,0.473365072206484,-0.409960865955165,0.682006546914968,0.717647013031056,-8.49606423879087
"RP11-451O18.1",-0.00353018906709881,0.00723430241826195,-0.40995761984355,0.682008926659326,0.717647013031056,-8.49606557127039
"RNF216",-0.0148908342060938,10.4964779139754,-0.409812712859737,0.682115109567066,0.717743578535093,-8.49612508866197
"RP11-626I20.1",-0.00268479363493367,0.00541290592799959,-0.409775652862514,0.682142326462025,0.717757051121586,-8.49614025467953
"RP11-433O3.1",0.00529198720695328,0.0126647666326443,0.409690482622985,0.68220477746582,0.717807596040912,-8.49617519090345
