Gene,Mean_GTEX_Healthy,Median_GTEX_Healthy,Mean_TCGA_Tumor,Median_TCGA_Tumor
BTG4,8.419595,8.9159,1.915176,2.0
CTC-498M16.2,4.554439,4.9542,0.275723,0.0
PAOX,11.164278,11.5584,7.744869,7.8351
LINC01606,10.516726,10.8424,2.663629,2.16095
HSF2BP,9.985789,10.259,5.796783,5.96785
MLN,0.247,0.0,4.815168,4.858
IZUMO2,9.427207,10.1536,2.741621,2.6962
RP11-50I19.2,3.670575,3.7004,6.072941,6.098
RP11-14J7.6,6.855708,7.5398,0.939172,0.5
PP2D1,8.748195,9.3487,2.985375,3.0
C5orf17,3.195025,3.1699,4.934014,5.07895
FAM69C,8.228461,8.1849,4.161408,4.0
CLDN19,2.05131,2.0,7.372196,7.4303
TH2LCRR,6.370354,6.8521,0.660393,0.0
ADGRE5,8.176019,8.0218,11.353736,11.42285
POM121L10P,7.718036,8.2675,0.087764,0.0
AKAP14,9.069122,9.6439,1.10149,0.0
RP3-467K16.4,8.707647,9.0875,2.242865,2.3219
THEMIS,2.503652,2.3219,5.965984,6.3307
RP11-739N10.1,7.085627,7.6653,1.085053,1.0
APBB1IP,5.177104,5.0,8.853534,8.9595
LRRC52,8.293632,9.1699,0.514907,0.0
RP11-768G7.2,6.208736,6.7682,0.359098,0.0
HAPLN4,3.1337,3.3219,5.364011,5.368
VANGL2,8.325113,8.2854,11.644192,11.6799
CTD-2200P10.1,7.46849,7.8329,3.056382,3.3219
DDIT4L,6.773431,6.8202,9.858645,9.73805
CTB-151G24.2,2.746787,3.0,6.15649,6.3219
CTB-164N12.1,4.619678,4.9069,0.172025,0.0
DGKZP1,4.627646,4.6398,6.689425,6.81105
PCP2,10.316498,10.928,3.655195,3.5874
RAD9B,9.575607,9.7895,4.903344,4.9542
HIST1H2AA,4.938152,5.0875,0.67415,0.0
CRB1,7.615059,7.7279,2.100569,2.0
IGHV4-39,1.139909,1.0,7.787953,8.49785
RP11-91H12.3,5.096506,5.4594,0.146326,0.0
CTD-2210P24.1,9.385437,9.8991,1.04748,0.0
